PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
WmhPJ,5r1k/pp2p1bp/q1p1Q1p1/3n2N1/P7/4B2P/1P1R1PP1/6K1 b - - 6 27,a6a4 g5f7 f8f7 e6f7 h7h5 f7g6,1851,76,93,726,advantage kingsideAttack long middlegame,https://lichess.org/14rwrzwj/black#54
WmhQM,4q1k1/p5pp/1p1p3r/3p1pN1/5Pn1/2P3QP/P5P1/R5K1 b - - 0 24,e8e3 g3e3 g4e3 a1e1 d5d4 c3d4 h6f6 e1e3,1379,75,90,784,capturingDefender crushing endgame veryLong,https://lichess.org/msmtoper/black#48
WmhRC,3r2k1/1R2bp1p/2p3pq/1p2p3/4P1BP/2P2Q2/5PPK/8 w - - 3 33,b7e7 h6h4 f3h3 h4e7,1419,76,93,684,crushing endgame fork short,https://lichess.org/xRnv6QgV#65
WmhWj,2k4r/ppp2p1p/5n2/5P2/1Pr1P1P1/P1N4P/8/R3K2R w KQ - 0 20,e1d2 h8d8 d2e2 c4c3,1548,75,98,2036,crushing deflection endgame short,https://lichess.org/gGmBVaQT#39
WmiRh,rn3rk1/pp3pp1/2p2q1p/2bp4/3P2b1/1B2RN2/PPP2PPP/R1BQ2K1 b - - 0 15,c5d4 d1d4 f6d4 f3d4,1486,76,80,145,advantage opening short,https://lichess.org/x5BkMI2I/black#30
WmiXw,5k2/ppq3pp/2b2p1r/4NP2/2Q5/2P5/1P4PP/5R1K w - - 2 37,e5f3 h6h2 f3h2 c6g2 h1g2 c7c4,1963,75,88,348,advantage discoveredAttack endgame long sacrifice,https://lichess.org/K6Q2XvFA#73
WmieJ,8/5p2/6k1/p5p1/P3K1P1/1P6/8/8 b - - 2 40,f7f6 b3b4 a5b4 a4a5 f6f5 g4f5,2037,77,83,84,crushing endgame long pawnEndgame quietMove,https://lichess.org/CyA15Pla/black#80
Wmiic,r2q1rk1/1p1n1p1p/p2p1b1Q/3NpP2/P1B5/8/1PP2PPP/R3K2R w KQ - 1 17,e1c1 f6g5 h6g5 d8g5,1182,89,96,61,crushing fork middlegame short,https://lichess.org/ina3vTmM#33
Wmiph,r4rk1/pp6/2p1bq2/7Q/1P6/P1p4P/2P2PP1/3R1RK1 b - - 3 23,f6h8 h5g6 h8g7 g6e6,1284,77,95,1531,crushing fork middlegame short,https://lichess.org/XbwRwvBj/black#46
Wmium,3r4/p3k2p/1pp5/8/6p1/2N1PnPb/PPP2R1P/5RK1 w - - 2 31,g1h1 h3f1 f2f1 d8d2 f1f3 g4f3,1712,75,89,1169,crushing endgame long master,https://lichess.org/Ur0Pk1r7#61
Wmj0v,r3k2r/p3ppb1/1pp4p/1q2Nbp1/NP1Pn3/PQ2P1B1/5PPP/R3K2R b KQkq - 5 18,e4g3 b3f7 e8d8 a4c3,2376,86,80,76,attackingF2F7 crushing fork middlegame short,https://lichess.org/nJh8pLGH/black#36
Wmjeh,8/P7/3p2k1/1P2p3/2PpP1p1/K2P2P1/R6P/1q6 b - - 6 46,b1c1 a3a4 c1b1 a2a3,2036,80,85,66,clearance crushing defensiveMove endgame master queenRookEndgame short,https://lichess.org/sltfU0h6/black#92
Wmjf5,rn1k2nr/ppp4p/3pP3/8/4P3/2N5/PPP4p/R4R1K b - - 0 20,b8c6 f1f8 d8e7 f8a8,998,81,58,70,crushing middlegame short skewer,https://lichess.org/IoHxdHDD/black#40
Wmjjv,2rr1k2/pp1b1ppQ/4p2p/4q3/8/8/PP3PPP/1B1RR1K1 b - - 1 21,e5f6 d1d7 d8d7 h7h8 f8e7 h8c8,1798,74,92,548,advantage long middlegame sacrifice skewer,https://lichess.org/AlyV49ox/black#42
Wmjnh,2kr4/ppp2Q1p/8/4q3/1b1B4/8/PPP2P1P/1K1R4 w - - 1 22,f2f4 d8d4 f7g8 c8d7 d1d4 e5d4,1738,74,96,2841,advantage endgame long,https://lichess.org/JiyKPg6U#43
Wmk27,8/5p2/B3k3/4p3/1p6/1P1K1bP1/2P5/8 w - - 0 39,d3c4 f3e2 c4b4 e2a6,1571,76,93,1414,advantage bishopEndgame endgame short skewer,https://lichess.org/w3M8B5Vp#77
WmkCu,4rq1k/Q4Bp1/2p3rp/8/5b2/P1P1p2P/1P2RP2/4RK2 b - - 1 39,e3f2 e2e8 f2e1q f1e1 f8e8 f7e8,1905,75,88,431,advantage long middlegame pin,https://lichess.org/rNZeUXwu/black#78
Wmkcn,3r1k2/2q2pb1/pp6/2p1PQN1/2b5/P7/1B4PP/5RK1 b - - 1 30,c4f1 g5e6 f8g8 e6c7,1858,75,81,229,crushing middlegame pin short,https://lichess.org/iiwsrNvG/black#60
Wmkjo,8/p7/2PR3p/5kp1/3Nq3/8/P4K2/8 b - - 1 43,f5e5 d6e6 e5d4 e6e4,1079,78,100,564,crushing endgame short skewer,https://lichess.org/bbdrHuX3/black#86
Wmktk,2k5/1pp5/p5R1/2N4p/6n1/2KP4/PP3r2/8 b - - 2 26,f2f5 g6g8 f5f8 g8f8,887,112,83,13,endgame mate mateIn2 short,https://lichess.org/9ZD9SDfk/black#52
WmlWT,3k2r1/ppp2p1p/6n1/3rbq2/Q3Np2/BP6/P5PP/3R1R1K b - - 3 21,g6e7 a3e7 d8e7 d1d5,1615,74,93,1130,crushing middlegame short,https://lichess.org/W84xGswi/black#42
WmlZ1,2r3r1/2q2p1k/p2p1P1p/3Rp1bQ/1P2P3/8/PP2B3/1K1R4 w - - 1 28,e2d3 c7c1 d1c1 c8c1,882,83,100,135,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/YonrzZQM#55
Wmlay,3q1k1r/2p3bp/p2p2pB/8/P2Q4/2P5/5PPP/4R1K1 b - - 3 24,h8g8 d4f4 d8f6 f4f6,1694,77,78,111,endgame mate mateIn2 pin short,https://lichess.org/H78Mqu5q/black#48
Wmlcl,rq4k1/3R1pp1/7p/pp1Q1P2/2p1Pb2/P5P1/1PP4P/1K6 b - - 0 29,f4g5 d5f7 g8h8 f7g7,1191,76,100,508,endgame kingsideAttack mate mateIn2 short,https://lichess.org/KOGgfCYL/black#58
Wmlqy,r1b1k2r/pp1p1ppp/2n1p3/q7/3PQB2/4PN2/Pb2KPPP/1R3B1R b kq - 1 11,a5a2 e4c2,1489,222,14,3,advantage middlegame oneMove,https://lichess.org/UoWUjQWQ/black#22
WmlxF,4rrk1/6pp/p5q1/1bQpp3/8/2N4P/6P1/R2R3K b - - 1 30,f8f2 c5f2,1661,77,83,134,advantage hangingPiece middlegame oneMove,https://lichess.org/rZUAFAbI/black#60
WmmSB,5R2/2br1ppk/2p4p/4p3/4nq2/2PB1N1P/2Q2PP1/6K1 b - - 1 32,f7f5 f8f5 f4f5 d3e4 d7d1 g1h2,2074,77,80,166,crushing defensiveMove long middlegame pin,https://lichess.org/NtLcHQPa/black#64
WmmXM,5r2/5pk1/5R2/1p4P1/1K6/5R2/2r5/8 w - - 0 38,b4b5 f8b8 f6b6 c2b2,1890,199,57,6,crushing endgame rookEndgame short,https://lichess.org/gGrZwoLJ#75
Wmmg7,r5k1/r3pp1p/3p2p1/n1pP4/1q6/R6P/2QN1PP1/R5K1 b - - 4 26,a5b7 a3a7 a8a7 a1a7,1024,75,100,399,crushing middlegame short,https://lichess.org/li5Npt8x/black#52
Wmmgt,r1bqkb1r/p1p2ppp/2n2n2/1p1Pp1N1/2B5/8/PPPP1PPP/RNBQK2R w KQkq - 0 6,d1f3 c6d4 c4b5 d4b5,1771,74,95,1792,advantage opening short,https://lichess.org/vsHAiSed#11
WmmlP,6k1/8/4P2p/3q2p1/8/4RN1P/6P1/7K b - - 0 43,d5d1 e3e1 d1d8 e6e7,1390,78,92,267,advancedPawn crushing defensiveMove endgame short,https://lichess.org/fnnsXfYD/black#86
Wmmwe,rn2kbnr/pp3ppp/2p5/3p1bq1/3P4/2NBPN2/PP3PPP/R1BQK2R b KQkq - 3 7,g5g2 h1g1 g2f3 d1f3,1373,95,38,24,advantage opening short,https://lichess.org/f4mLfkBr/black#14
Wmmxv,3r1rk1/pb3ppp/1p1Q4/2p5/1Pq5/P4P2/2P3PP/R1B2RK1 w - - 1 18,d6g3 c4d4 c1e3 d4e3,1601,75,93,459,crushing fork middlegame short,https://lichess.org/zgSMlCyh#35
Wmn3q,5bk1/1p5p/p4p2/4p3/8/2P5/qP3PPP/2QKR3 w - - 0 30,e1e4 a2d5 c1d2 d5e4,1443,75,96,1627,crushing endgame fork short,https://lichess.org/tODSX12a#59
Wmn7Q,8/p7/4p3/1P5p/2PP1kp1/4p3/4K2P/8 b - - 1 34,f4e4 c4c5 h5h4 b5b6 a7b6 c5b6,2347,78,97,488,crushing endgame long pawnEndgame quietMove,https://lichess.org/LaBEjwP6/black#68
WmnKu,5k2/p7/3p4/1ppP1P2/3rp3/3R2K1/PPP5/8 w - - 0 33,d3d4 c5d4 g3f4 e4e3,1244,178,73,6,crushing endgame short,https://lichess.org/JEER0Ijc#65
WmnLw,8/p7/4k3/2P1np1p/P2Kp1pP/4N1P1/5P2/8 w - - 1 42,e3c4 e5c4 d4c4 f5f4 g3f4 e4e3 c4d3 e3f2 d3e2 g4g3,2426,96,90,549,advancedPawn crushing endgame knightEndgame veryLong,https://lichess.org/dZv8Y6aF#83
Wmnpn,3R4/ppn1rp1k/6p1/P3P2p/5B2/1PP4P/5KP1/8 w - - 1 35,c3c4 c7e6 d8a8 e6f4,1111,80,59,120,advantage endgame fork short,https://lichess.org/dGzMzisX#69
Wmo5z,r2qkb1r/ppp2ppp/4b3/3np3/2B5/P2P1Q2/1PP2PPP/RNB1K2R b KQkq - 0 9,d8f6 c4d5 f6f3 d5f3,1539,76,93,565,advantage opening short,https://lichess.org/ty0S6UP9/black#18
WmoBF,2kr4/pbp4p/1p1prqp1/5pQ1/2B4P/8/P1P2PP1/3R1RK1 b - - 1 23,f6g5 c4e6 c8b8 h4g5,1293,82,78,65,crushing hangingPiece intermezzo middlegame short,https://lichess.org/OW94vTyK/black#46
WmoM9,8/2p5/1p1k1p2/1P6/Q2b1q2/P2Kr3/2P4P/3RR3 w - - 13 40,e1e3 f4e3 d3c4 e3c3,1191,75,100,675,endgame mate mateIn2 short,https://lichess.org/KPm5dbaA#79
WmoNC,r4q2/pp2k1b1/2p1bPQr/8/2p5/2N5/PPP3PP/3R1RK1 b - - 0 20,f8f6 f1f6 h6g6 f6g6,1340,75,98,2068,advantage middlegame short,https://lichess.org/Lgjr8bCw/black#40
WmoNr,6k1/p4p2/2b1p1pp/q1p1P3/2P2PPb/P2QP3/1BB2K1P/8 w - - 3 26,f2f1 a5e1,899,273,27,7,endgame mate mateIn1 oneMove,https://lichess.org/ngwsSmBn#51
WmoSZ,r2r2k1/1pq1bpp1/p1n4p/3bp3/8/P3BN1P/1PQ2PP1/1BRR2K1 b - - 1 19,e5e4 d1d5 d8d5 c2e4,1655,76,84,57,capturingDefender crushing middlegame short,https://lichess.org/tIjep6NZ/black#38
Wmoie,5r1k/5Bp1/Pb5p/1P6/1RQP4/6P1/3q1PKP/8 w - - 1 52,c4e6 d2b4 e6b6 f8f7,1500,500,100,0,endgame equality hangingPiece short,https://lichess.org/ghjrnBAm#103
Wmoq6,3q2k1/1b2bpp1/p6p/1p6/1P6/PQn2BB1/5PPP/6K1 w - - 0 26,f3b7 d8d3 b7d5 d3d5 b3d5 c3d5,1857,206,82,5,crushing endgame long,https://lichess.org/kvcdahKf#51
Wmp1y,6r1/2q1pp1k/1p2b2B/p1p4P/P1PpNPr1/3P4/2PQ1P1K/1R2R3 w - - 1 27,e1g1 g4h4,1425,75,90,1437,mate mateIn1 middlegame oneMove,https://lichess.org/JZOmCvlx#53
WmpO2,3r2k1/p1q2p1p/bp1r2p1/2p1b3/3PB1P1/2P1B3/PP1R1Q1P/3R2K1 b - - 0 22,d6f6 d4e5 f6f2 d2d8,1783,76,75,146,advantage discoveredAttack kingsideAttack master middlegame short,https://lichess.org/C8i7zeDK/black#44
WmpVK,rn2kbnr/1b6/2pp1q2/1p1P2p1/P3pp1p/1Q4P1/1P2PPBP/RNBN1RK1 w kq - 0 15,a4b5 a8a1 b5c6 b8c6,1892,114,42,16,advantage hangingPiece middlegame short,https://lichess.org/m8bDczxK#29
WmqTE,8/pp5k/2p2Q1N/2P3p1/1P2P3/P5PP/4nP1K/4q3 w - - 1 35,h6g4 e1g1,1003,93,36,35,endgame mate mateIn1 oneMove,https://lichess.org/CCVwv53v#69
Wmqwz,r1bq1rk1/3n1ppp/p2p4/2p3b1/1p2P3/1P4Q1/PBPNBP1P/2K3RR b - - 1 15,g5f6 g3g7 f6g7 g1g7 g8h8 g7g8 h8g8 h1g1 d8g5 g1g5,2292,89,90,610,attraction doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/REWTp6k5/black#30
Wmqxo,r1bqr1k1/p5pp/2p2p1b/1pPpp3/1P1Pn3/3QPNBP/P1B2PP1/R4RK1 b - - 0 18,e4g3 d3h7 g8f8 f2g3,1857,74,91,522,crushing intermezzo middlegame short,https://lichess.org/iyrsgCVV/black#36
Wmrbc,2rr2k1/pp5p/2q2pp1/1R2pb2/4Q3/P2B4/1PP2PPP/2K1R3 w - - 4 23,e4c4 c6c4 d3c4 c8c4,765,163,0,13,crushing middlegame short,https://lichess.org/2RdwFHa0#45
Wmres,3B4/5kp1/3q3p/Q2npp2/3r3P/1p4P1/1P3P2/4R1K1 b - - 0 35,e5e4 a5a7 d5e7 d8e7,1311,78,93,2558,advantage endgame fork short,https://lichess.org/oX9QCFX7/black#70
Wmrf6,rnb1kr2/pp1pp2Q/6p1/8/8/3P1N2/P5qP/1RB1KR2 b q - 0 18,f8f3 h7g8 f3f8 g8f8,1671,74,95,465,mate mateIn2 middlegame short,https://lichess.org/WPElMhoR/black#36
WmsDg,3rr1k1/3nqpbp/1p4p1/p2Q4/3P1R2/2B1PN1P/PP3P2/2KR4 w - - 10 27,d5f7 e7f7 f4f7 g8f7,1372,239,57,2,advantage middlegame short,https://lichess.org/kpPWhOQ4#53
WmsNg,8/8/pp3p2/3n4/2kN3R/P6P/1r4P1/7K b - - 3 36,b2d2 d4f3 c4b3 f3d2,1117,77,91,90,crushing discoveredAttack endgame short,https://lichess.org/KjYILSDY/black#72
Wmsxx,8/5N2/4n3/R7/1r3kp1/7P/6PK/8 w - - 0 51,a5a6 g4g3 h2g1 b4b1,1316,78,88,245,endgame mate mateIn2 short,https://lichess.org/l5CTZN89#101
Wmt3g,6k1/1b3ppp/p7/3p1P2/3PnR2/4Q2P/6PK/3q4 b - - 4 31,d1d2 f4e4 d2e3 e4e3,1486,76,80,222,advantage endgame short,https://lichess.org/BGP1Q9aE/black#62
WmtBg,r3r1k1/1b3pp1/p4q1p/1p6/8/1B1Q1P2/PP4PP/2RR2K1 w - - 0 22,c1c7 f6b6 g1f1 b6c7,1518,75,91,112,crushing fork middlegame short,https://lichess.org/zbLYaA5N#43
WmtKV,rn1q1bnr/pp2kppp/4p3/1B1pNb2/8/Q7/PPPP1PPP/RNB1K2R b KQ - 3 7,d8d6 a3d6 e7d6 e5f7,1451,76,90,308,advantage attraction opening short,https://lichess.org/gnxzZT03/black#14
WmtP4,8/p1qr1rk1/1p4p1/1PpRp1Qp/2P4P/P1P5/6P1/3R2K1 w - - 2 38,g5e5 c7e5 d5e5 d7d1,1157,79,76,167,crushing endgame short,https://lichess.org/tqlJNrAm#75
WmtrP,rn3rk1/pb3ppp/1p2pn2/1N1p4/1qPN4/1P1QP1PP/P4PB1/R3K2R w KQ - 5 15,b5c3 d5c4 d3c4 b4c4 b3c4 b7g2,2007,76,98,1502,crushing long middlegame,https://lichess.org/PTFoU89d#29
Wmu7p,8/8/p1p3p1/1p1k2Pp/1P5P/P1P1K3/8/8 b - - 2 38,d5c4 e3e4 c4c3 e4e5 c3b2 e5f6 b2a3 f6g6 c6c5 b4c5,2046,76,90,342,crushing endgame pawnEndgame veryLong,https://lichess.org/0J2Vdtgu/black#76
Wmu9T,2rr2k1/1b3pb1/p1p1p1p1/3P4/2P4R/5N2/PB3PP1/2K4R b - - 0 22,c6d5 h4h8 g7h8 h1h8,1740,86,86,37,mate mateIn2 middlegame sacrifice short,https://lichess.org/YqYxyBIE/black#44
WmulJ,r2k1r2/pp2b2Q/1np1qp2/3p2p1/1P1P1p2/2P4P/P2N2P1/R1BK3R b - - 1 18,e6e3 h1e1 e3e1 d1e1,1465,74,92,286,crushing middlegame short,https://lichess.org/AFBXrVzq/black#36
WmunH,r5k1/p4ppp/1p6/8/3r1n1P/5P2/PPR3P1/1K3NR1 w - - 0 30,g2g3 d4d1 c2c1 d1c1 b1c1 f4e2,1569,75,96,2543,attraction crushing endgame long queensideAttack,https://lichess.org/7luAhuQl#59
WmurE,8/1p4p1/p1p5/1P2k3/R2n2PP/2N1K3/1P5r/8 w - - 5 37,a4d4 h2h3 e3f2 e5d4,1504,75,96,1117,crushing deflection endgame short,https://lichess.org/fKq4Z971#73
Wmv3U,6k1/ppb3pp/2pq1pn1/3p1Q2/3P2P1/2P2NNP/PP3PK1/4r3 w - - 0 22,f3e1 g6h4 g2f1 h4f5,1539,75,97,3120,crushing endgame fork short,https://lichess.org/EzYpGlRP#43
Wmv5d,2rb3k/1p3rpp/p1p5/P2p4/1Q1P2q1/1R2P1B1/1P3PP1/5RK1 w - - 0 27,b4d6 d8c7 b3b7 c7d6,1645,75,62,125,advantage middlegame short,https://lichess.org/ZImGFGFf#53
WmvHn,5r2/8/3p1P1k/1p5p/5q1P/1P1Q4/8/1RR3K1 w - - 5 43,c1f1 f8g8 g1h1 f4h4 d3h3 h4h3,1647,74,91,391,endgame exposedKing long mate mateIn3,https://lichess.org/Zxu8FQZL#85
Wmvg1,3r4/pp2n3/7p/3pN3/4p1k1/2P1R1P1/PP5K/8 b - - 1 39,g4g5 e5f7 g5g4 f7d8,917,80,100,281,crushing endgame fork short,https://lichess.org/5FZVgySE/black#78
WmviR,3r2k1/5ppp/1bp2q2/r7/P2N4/4P3/5PPP/R2Q1RK1 w - - 1 22,d1d2 c6c5 d4f3 d8d2,1917,76,81,93,advantage middlegame short,https://lichess.org/AIAGr92W#43
Wmw2C,r1r3k1/5pbp/n5p1/pNnPp3/1q6/5P2/PP1QBBPP/2R1K2R w K - 5 20,f2e3 c5d3 e2d3 c8c1,1430,77,97,2470,crushing discoveredAttack master middlegame pin short,https://lichess.org/BoZapVwk#39
Wmw3G,r2q1rk1/ppb2pp1/4b1p1/3P4/Q7/4B2P/P3BPP1/2RR2K1 b - - 0 20,d8d6 c1c7 d6c7 d5e6,2064,73,93,1808,crushing middlegame short,https://lichess.org/Oxq2mhXc/black#40
Wmw49,6k1/5p2/pqb1r2p/5Q2/3b4/2N5/PPP2PPP/4NRK1 w - - 3 24,c3d5 c6d5 f5d5 d4f2,2221,80,52,93,advantage middlegame short,https://lichess.org/ey9wNr8Y#47
WmwA4,4rrk1/ppp5/1q6/3PPp1p/4nB2/3QR3/PP4PP/4R2K w - - 2 27,g2g3 e4f2 h1g2 f2d3,1037,81,95,79,crushing fork middlegame short,https://lichess.org/QIShGy1X#53
WmwUn,rnbqr1k1/ppp2ppp/4pn2/3p4/1b1PP3/2NB1N2/PPPB1PPP/R2QK2R b KQ - 0 7,d5e4 c3e4,1500,500,100,0,equality oneMove opening,https://lichess.org/JgvKxOja/black#14
WmwWD,R2N4/4n1p1/4p1kp/4P3/8/2n2N1P/2r3P1/6K1 b - - 0 31,g6f5 f3d4 f5e5 d4c2,1261,75,92,616,advantage endgame fork short,https://lichess.org/MzTGxRGZ/black#62
Wmwj5,6rk/2Q4p/p1p1rp1p/3q4/8/3P1R2/PPP3PP/5RK1 w - - 1 27,c7f7 g8g2 g1g2 e6e2 f1f2 e2f2 g2f2 d5f7,2106,78,91,340,advantage attraction endgame pin sacrifice veryLong,https://lichess.org/rZUaNdOE#53
WmwkB,1r3rk1/p1p1q1pp/4pn2/4b3/8/2N1P3/PPQ2PPP/R1B2RK1 w - - 0 16,a1b1 e7b4 h2h3 e5c3,2726,114,90,689,advantage middlegame short,https://lichess.org/DlE9ILLb#31
WmwlP,2kr1b1r/Bpp1p1pp/8/5p2/8/P2P1P2/1PPKQP1P/q2R3R b - - 2 17,a1b2 e2e6 d8d7 d1b1 b2a3 b1a1,2197,79,88,192,crushing long middlegame,https://lichess.org/B0hiyR15/black#34
WmwpS,6r1/pppR4/1b3r1k/1B6/4P2p/2P4P/PP4KP/5R2 w - - 2 30,g2h1 f6f1 b5f1 g8g1,1219,156,82,7,endgame mate mateIn2 short,https://lichess.org/HWYBNhHS#59
Wmws5,4rrk1/pp1n4/1qpb1p1p/3p1bp1/3P4/1Q1NP3/PP1BBPPP/R4RK1 w - - 1 17,e2f3 b6b3 a2b3 f5d3,1610,75,100,493,capturingDefender crushing master middlegame short,https://lichess.org/rl2ZjfQw#33
WmwxA,r1b2rk1/1p1q1ppp/p7/2Q5/P2b4/N7/2B2PPP/R1B1R1K1 w - - 0 23,c5h5 g7g6 h5e2 d4a1,1577,91,82,31,advantage opening short,https://lichess.org/34ZIBx1X#45
WmwzQ,r1b1kr2/pp1R1pQ1/2p1pP1R/6B1/8/8/P1q1BPP1/4K3 b q - 0 18,c8d7 g7f8 e8f8 h6h8,1612,75,91,68,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/5CmG5Mge/black#36
Wmx2G,2rrk3/ppq3Q1/4pnR1/8/3P4/8/PP3PPP/R5K1 w - - 3 24,g7f6 c7c1 a1c1 c8c1,926,82,100,139,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/ZNaQC93q#47
Wmx5U,r1bqr1k1/pp3pp1/2n5/3p2P1/3PpBn1/2P5/PP2BP2/RN1QK2R b KQ - 2 17,e4e3 e2g4 e3f2 e1f2,1448,76,92,1513,advantage middlegame short,https://lichess.org/pDHYplx1/black#34
Wmx7q,2r3k1/4bpp1/2qp3p/4p3/n1r1P3/P1BQ3P/1P2RPP1/1N1R2K1 w - - 13 32,c3b4 c4d4 d3b3 c6c4,2278,80,79,53,advantage clearance middlegame short,https://lichess.org/czbNR35Y#63
WmxCP,r4r1k/pp1bNppp/2pp1q2/5PQ1/4P3/1P4R1/1PP3PP/R6K b - - 7 21,f6b2 a1d1 b2f6 g5f6,2080,227,-100,8,advantage middlegame short,https://lichess.org/W4niVocF/black#42
Wmxfp,8/8/p1k5/3n3p/P6P/5Pp1/6K1/3rR3 w - - 0 43,e1d1 d5e3 g2h3 e3d1,1087,111,92,28,crushing endgame fork short,https://lichess.org/tNzo5Pke#85
Wmxjt,5r1k/p3pp1p/2p2np1/2qp4/3N1Q1P/3b1P2/r1N2RP1/2R4K b - - 1 28,a7a5 c2e1 d3c4 f2a2,1500,500,100,0,discoveredAttack equality middlegame short,https://lichess.org/Armsh0TN/black#56
Wmxs4,r6k/1p4bp/p3BQp1/1q6/5P2/2P3B1/6PP/R5K1 w - - 1 28,f6g5 b5b6 g3f2 b6e6,1500,500,100,0,equality fork middlegame short,https://lichess.org/44dt00DZ#55
Wmy2e,rn3rk1/p1pqn1b1/1p4pp/2Pb1pN1/2B2p2/1Q2PN2/PP3PPP/2RR2K1 b - - 1 16,h6g5 c4d5 e7d5 d1d5,1670,114,-3,16,advantage fork middlegame short,https://lichess.org/PiDqUhLj/black#32
WmyFj,r1bq1rk1/bpp2p2/p1npP1p1/3n2N1/3P4/3Q4/PP3PPP/RNB2RK1 b - - 0 14,d5b4 d3h3 d8g5 c1g5,2136,77,90,160,advantage middlegame quietMove short,https://lichess.org/6YktKgNu/black#28
WmyOo,2q5/4kp2/3n2pp/3QP3/6PP/5P1K/1p6/8 b - - 0 45,c8e6 e5d6 e6d6 d5b7 e7f8 b7b2,1500,500,100,0,endgame equality long,https://lichess.org/m47YRJFp/black#90
WmyVf,r1r1q1k1/p2b2p1/2p1p1np/2PpNp1n/RP1P1P1P/2N3P1/5PK1/3Q3R w - - 0 26,d1h5 g6f4 g3f4 e8h5,946,77,100,345,crushing discoveredAttack middlegame short,https://lichess.org/R0YtEKGr#51
Wmyx9,6k1/p2q1Npp/1p2p3/1n1pP3/1r1P4/7P/5QP1/5RK1 b - - 0 26,b5d4 f7h6 g7h6 f2f8,1198,77,90,578,clearance endgame mate mateIn2 sacrifice short,https://lichess.org/Qs4sYKmT/black#52
Wmz5l,5rk1/6bp/p2q4/1p1Pp3/2p1Q3/P1P4P/1P3rPB/3RR2K w - - 13 36,h2e5 g7e5 e4e5 f2f1,1889,75,93,751,advantage middlegame short,https://lichess.org/LXxlsclX#71
Wmz7k,r1bq1r1k/pp2b1pB/2p4p/2Pp4/2nP1N2/4P1P1/PPQB3P/R4RK1 b - - 2 17,c4d2 f4g6 h8h7 g6f8 h7g8 c2h7,1537,75,98,2184,doubleCheck fork long mate mateIn3 middlegame,https://lichess.org/ax0QLeA3/black#34
Wmz8w,6k1/5p1p/b2P2p1/1p6/qB2p3/P5P1/2r1rP1P/RQ3RK1 b - - 0 28,e4e3 d6d7,1478,75,60,131,advancedPawn advantage middlegame oneMove,https://lichess.org/oDGK1Hc7/black#56
WmzQw,8/8/6R1/p3r1Pp/1p5P/5k1K/P7/8 b - - 0 46,e5e1 g6f6 f3e4 f6e6 e4f5 e6e1,1177,76,100,819,crushing endgame long rookEndgame skewer,https://lichess.org/Z8qACFMm/black#92
WmzUB,5k1r/p1q5/2p2p2/2Pp1P2/3P1b2/1R6/r3N1QP/1R5K w - - 2 35,b3b8 c7b8 b1b8 f4b8,1310,76,97,537,crushing middlegame short,https://lichess.org/WtLD9IIV#69
WmzVx,2r2rk1/1p3pb1/4b1p1/3p4/1q1Nn3/1P2PBP1/1B2QPK1/R1R5 w - - 3 23,f3g4 e6g4 e2g4 b4d2 c1c8 d2f2,2278,76,93,356,advantage long master middlegame sacrifice superGM,https://lichess.org/nPcbdmaD#45
Wmzhy,r2q1rk1/1bpnbpn1/p2p3Q/1p6/4P2P/PBNP1N2/1PP3P1/R4RK1 b - - 0 15,e7f6 f3g5 f6g5 h4g5,1707,75,82,118,crushing middlegame short,https://lichess.org/PtkvIn64/black#30
Wmzka,2r3k1/n1q1bp1p/1pr1p1pB/pn1pP3/3P3P/P2B2P1/1PN2P2/R1QR2K1 w - - 15 30,a3a4 b5d4 c2d4 c6c1,1446,76,85,203,advantage middlegame short,https://lichess.org/pyNF0MNw#59
Wn0BS,r1bqk2r/pp1nbpp1/2pp3p/4p2n/2B1PP2/2NP1N1P/PPP1Q1P1/R1B2R1K w kq - 2 11,f4e5 h5g3 h1h2 g3e2,1220,74,100,1809,crushing fork opening short,https://lichess.org/Xpt3ygnR#21
Wn0Hm,rn1q1rk1/5p1p/p2p2p1/1p2P3/1b1P2P1/2N5/BPQ2PP1/R1B1K2R w KQ - 0 20,c2g6 h7g6,1095,493,-100,1,advantage hangingPiece middlegame oneMove,https://lichess.org/ObH157IO#39
Wn0Qn,r2q1rk1/1p2n1pp/p4p2/2pPn3/8/2N1R3/PPBQ2PP/4R1K1 b - - 3 18,e5c4 d2d3 e7g6 d3c4,1949,82,77,49,crushing middlegame short,https://lichess.org/UlbS7OOu/black#36
Wn0Sc,8/2p2q2/7k/B1Pp2b1/3P2Qp/4P3/1r3PPP/5RK1 w - - 9 34,g4c8 f7f2 f1f2 b2b1 a5e1 b1e1 f2f1 g5e3 g1h1 e1f1,2226,77,96,1168,backRankMate deflection endgame mate mateIn5 sacrifice veryLong,https://lichess.org/pmb2eCkT#67
Wn0T8,4R3/p1P2pk1/3q3p/6p1/8/2b3P1/P1P2PP1/5K1R w - - 1 25,c7c8q d6d1 e8e1 d1e1,714,96,100,85,endgame mate mateIn2 short,https://lichess.org/VvpEKD8k#49
