PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XGepy,8/8/5k2/pp2p3/4K1PP/1PP5/8/8 w - - 0 38,h4h5 a5a4 b3a4 b5a4,1739,74,97,3204,crushing endgame pawnEndgame short,https://lichess.org/SWVK8BlF#75
XGet9,r3r3/1Q1b1k2/2p1ppp1/7p/2Bq1P1P/4R1P1/5P2/4R1K1 b - - 2 33,a8b8 c4e6 e8e6 b7b8,1889,76,87,271,advantage deflection middlegame short,https://lichess.org/5lonU4Qy/black#66
XGf0z,1k5r/1p2Q2p/1rp2R2/p3pq2/8/8/P4PPP/3R2K1 b - - 5 30,b6b1 e7d6 b8c8 f6f5,1638,75,99,568,crushing endgame short,https://lichess.org/qIRrsd2P/black#60
XGf2Q,4kr2/2q1npQ1/3p4/p2Pp2p/8/2rB2P1/PK5P/3R1R2 b - - 2 26,e7d5 d3b5 e8e7 d1d5 c3c2 b2b1,1801,75,88,81,crushing discoveredAttack long middlegame,https://lichess.org/QIajRnIi/black#52
XGf9q,6k1/1ppq1pp1/1p1p3p/3Nr3/3rP3/PP3PnP/4R1QK/4R3 b - - 1 26,g3e2 d5f6 g8h8 f6d7,1339,76,93,217,advantage middlegame pin short,https://lichess.org/WxMKrR0n/black#52
XGfUk,8/5pp1/6k1/7R/6P1/6PK/2r2r2/7R w - - 4 39,h3h4 f2h2 h1h2 c2h2,697,138,69,45,endgame mate mateIn2 rookEndgame short,https://lichess.org/fzaAb0Df#77
XGfdJ,7r/2p2pk1/pq4p1/4p3/1P2R1Q1/P2R1PN1/7r/5K2 w - - 3 37,e4e2 h2h1 g3h1 h8h1 g4g1 h1g1,1255,75,96,1062,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/NtfOoSUi#73
XGfud,6rk/5R1p/pppq1PpQ/8/7P/8/PPP3BK/8 w - - 0 37,h2h3 d6e6 h3g3 e6f7,897,148,9,11,crushing endgame fork short,https://lichess.org/epvi5ewR#73
XGg52,r7/p1p4p/2p3pk/8/qn6/2Q4P/PP3PP1/K1RR4 w - - 13 35,d1d7 a4a2,1183,80,90,463,endgame mate mateIn1 oneMove,https://lichess.org/Rtvvu3Dh#69
XGg72,r3r2k/pp1Qb1pp/8/2p5/8/q3B2P/P1B2PP1/R5K1 b - - 0 23,e7f6 d7f5,1709,80,79,59,advantage middlegame oneMove,https://lichess.org/GEbhmROA/black#46
XGg8s,r3r1k1/5pp1/7p/p1p5/1p1nNP2/1P1PR3/1PP3PP/4R1K1 b - - 4 25,d4c2 e4f6 g7f6 e3e8,915,80,100,219,crushing discoveredAttack endgame kingsideAttack short,https://lichess.org/z1kcfVyz/black#50
XGgQK,rnQ2bnr/p1p2kpp/2q2p2/4p3/5B2/8/PP1N2PP/2R2R1K b - - 4 14,c6d7 c1c7 g8e7 c7d7,1733,100,45,17,crushing middlegame pin short,https://lichess.org/fCaF9S2Q/black#28
XGgdq,8/8/5pp1/5k1p/5P2/5KPP/4R3/3r4 b - - 1 47,d1h1 g3g4 h5g4 h3g4,1368,76,76,123,endgame mate mateIn2 rookEndgame short,https://lichess.org/AmSjmvvH/black#94
XGgfS,r1b2rk1/pppnbpp1/7p/q3PQ2/4N3/P1PB3N/1P3PPP/R3K2R b KQ - 2 13,d7e5 e4f6 e7f6 f5h7,1259,76,93,125,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/BnLZs2GL/black#26
XGgrx,r4r2/1bp1bppk/p2p1n1p/1p6/3nPpqB/P1N2N2/BPP3PP/2RQR1K1 w - - 2 17,h4f6 d4f3 d1f3 g4f3,1524,87,81,37,advantage kingsideAttack middlegame pin short,https://lichess.org/HRCS9osL#33
XGh6g,2r3k1/2q2ppp/bp1p4/p2P1QN1/P7/1Pb1R3/5PPP/6K1 b - - 1 22,c3d2 f5h7 g8f8 h7h8,1442,75,91,471,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/LXMZo9M5/black#44
XGhPN,r1b2r1k/pp2b2p/1q2p1p1/3pn3/8/5NP1/PP2N1KP/RBBQ3R w - - 0 17,d1d4 f8f3 d4b6 a7b6,1902,102,77,31,advantage middlegame short,https://lichess.org/7TVadiVP#33
XGhiy,6r1/Q2pkp2/3qpnr1/8/PpP4P/1P2P1P1/3N1P2/4RRK1 w - - 1 33,a7d4 g6g3 f2g3 d6g3 g1h1 g3h3,1282,75,97,1541,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/NOojBgTl#65
XGhkV,8/6k1/2p4p/pp3Q2/6P1/PKP5/1P4q1/8 b - - 1 42,g2d5 f5d5 a5a4 b3b4,1404,75,88,138,crushing endgame queenEndgame short,https://lichess.org/NR6ZbR7H/black#84
XGhxM,3r1rk1/4Rpp1/p1pp3p/5b2/3PN3/5P1P/PP4P1/2R3K1 b - - 0 25,f8e8 e7e8 d8e8 e4d6,1435,75,95,2688,crushing endgame kingsideAttack short,https://lichess.org/nxhFiwfN/black#50
XGi5v,8/ppp1k1pp/4p3/4N3/6Pb/2N4P/PP2n3/RK1r1B1b w - - 4 24,c3d1 h1e4 e5d3 e4d3,1080,76,100,122,mate mateIn2 middlegame queensideAttack short,https://lichess.org/KNxzqVyA#47
XGiHO,1Q3rk1/2pb1pp1/p3p2p/q7/8/3B4/2P2PPP/1R3RK1 b - - 0 22,f8b8 b1b8 d7e8 b8e8,843,83,100,71,endgame mate mateIn2 short,https://lichess.org/p80NE4x4/black#44
XGiLJ,4rr2/7k/p6R/1pp5/7n/2Q3R1/PPP3PK/3q4 b - - 0 31,h7h6 c3g7 h6h5 g7h7,1322,76,77,187,endgame mate mateIn2 short,https://lichess.org/Sx3QBG1u/black#62
XGiOL,r1b2rk1/pp1n1ppp/1qn1p3/3pP3/3P4/1N1B1N2/PP1Q1PPP/R3K2R w KQ - 1 12,d3h7 g8h7 f3g5 h7g8,1500,500,100,0,defensiveMove equality hangingPiece middlegame short,https://lichess.org/W1hb5nw1#23
XGiT0,8/p3ppk1/1p1p2p1/2pP2p1/P1P1Pb2/1P1Q1P1q/4KPr1/4R1R1 w - - 6 32,d3d1 g5g4 d1d3 g4g3 g1g2 h3g2,2307,85,90,147,advantage endgame long,https://lichess.org/dwvie6xg#63
XGibE,4r1k1/pp4pp/4Nn2/2pPrp2/8/6P1/PP1R1PP1/3R2K1 w - - 4 24,e6c5 e5e1 g1h2 f6g4,1461,76,84,389,crushing endgame short,https://lichess.org/G2XlPsDe#47
XGibg,rn1qkb1r/pppb1pp1/4pn1p/1N1p4/3P1B2/3Q1N2/PPP1PPPP/R3KB1R b KQkq - 5 6,a7a6 b5c7 d8c7 f4c7,1791,163,40,16,crushing fork opening short,https://lichess.org/oHpm8P2d/black#12
XGioC,rk5r/1q5p/P3p3/2Bpn3/2pQ1p2/2P3P1/2b2PBP/R5K1 w - - 0 32,a6b7 a8a1 g2f1 e5f3 g1g2 f3d4,1425,110,36,58,crushing fork hangingPiece long middlegame,https://lichess.org/jp0vgXh2#63
XGiv0,8/p3rp2/1p3kp1/2p2pN1/1nP2P2/1P5P/P2R2P1/5K2 b - - 0 32,b4c6 d2d6 f6g7 d6c6,1109,76,100,260,crushing endgame fork short,https://lichess.org/TKyVrckE/black#64
XGjBU,2r5/1p1N2k1/p3R3/3p4/3Pn2P/5R2/P1r5/2K5 w - - 0 32,c1d1 c2d2 d1e1 c8c1,1944,75,96,1723,endgame mate mateIn2 short,https://lichess.org/Cw9IIPIL#63
XGjDR,8/pQ4pk/8/1P4Pp/5q2/5P1K/8/8 b - - 0 52,h5h4 b7e4 f4e4 f3e4,1427,75,96,2190,crushing endgame master queenEndgame short,https://lichess.org/EwGNjM39/black#104
XGjKf,8/1p6/p7/P1k2K1p/2P4P/8/8/8 w - - 0 45,f5g5 b7b6 a5b6 c5b6,2299,86,66,38,crushing endgame pawnEndgame short,https://lichess.org/TnFGhrWC#89
XGjPI,r5k1/1p2p3/3pp1p1/p3P3/4nBP1/2q2r2/P1P4Q/1K1R3R b - - 8 27,g8f7 h2h7 f7e8 h7g6 e8d8 g6e4,2268,97,55,40,advantage deflection fork long middlegame,https://lichess.org/2JA5wJbi/black#54
XGk2Z,r7/ppp3p1/6k1/4p1P1/4p3/1P3bP1/P1PB1P1K/4RR2 w - - 3 27,e1e3 a8h8 h2g1 h8h1,955,90,100,48,endgame mate mateIn2 short,https://lichess.org/it1oizbt#53
XGkML,6k1/pp4p1/2p1p3/5n2/4Q3/1P5P/P4K2/5r2 w - - 4 43,f2f1 f5g3 f1f2 g3e4,940,91,76,70,crushing endgame fork short,https://lichess.org/FHmSRqa3#85
XGkZV,r4r2/ppp1R2p/1q1pQ1p1/6k1/8/8/PP3PPP/1K1R4 w - - 10 26,d1d6 b6d6 h2h4 g5h6,2064,78,90,1876,crushing defensiveMove endgame short,https://lichess.org/15WPDrIu#51
XGkan,rn2k1nr/pp1q1ppp/4p3/8/3P4/2B5/PP3PPP/R2QK1NR b KQkq - 0 10,d7c6 d4d5 c6d5 d1d5 e6d5 c3g7,1738,100,33,19,crushing long middlegame,https://lichess.org/0xw4mjWO/black#20
XGkbu,3rr1k1/p4pp1/b2q3p/Q7/3pp3/1P4RP/PBP3PK/R7 b - - 3 28,d4d3 b2g7 d6g3 h2g3,1942,74,92,684,crushing middlegame short,https://lichess.org/SV10mX72/black#56
XGl4k,r2q1rk1/p1p2pp1/1p2pn1p/4N1P1/1b1P1B2/3BP2Q/PP2KP1P/R6b b - - 0 15,h6g5 f4g5 h1e4 d3e4 f6e4 g5d8,1757,75,87,108,crushing long middlegame,https://lichess.org/hKsPsWk3/black#30
XGl6h,5q2/2QR2pk/2p2r1p/2Nb1p2/1P2p3/2P3P1/5PP1/6K1 b - - 6 31,f6g6 d7d8 f8d8 c7d8,1722,74,93,565,crushing endgame short,https://lichess.org/9jipad7a/black#62
XGl7w,6r1/Npp2p1R/n2p1kn1/3Pp2R/4Pb2/5P2/PPP5/7K b - - 0 29,a6b8 h5f5 f6e7 f5f7,1876,78,78,57,crushing middlegame short,https://lichess.org/hjoogHQ7/black#58
XGlAj,r2qkbnr/p4p1p/1pbppnp1/1N6/Q1PP1B2/5N2/PP3PPP/R3KB1R w KQkq - 6 12,b5d6 d8d6 f4d6 c6a4,1994,76,96,1886,advantage opening short,https://lichess.org/HBczWBo8#23
XGlDH,rn2kb1r/pp4pp/4bq2/2pp1p2/8/6P1/PPP1PPBP/RN1QK1NR w KQkq - 0 8,g2d5 e6d5 d1d5 f6b2,2027,96,52,29,advantage opening short,https://lichess.org/tliudosA#15
XGlJl,4r1k1/q4pp1/p4n1p/8/P4QPP/2P1RP2/8/4R1K1 w - - 1 35,g4g5 f6d5 f4d4 a7d4 c3d4 e8e3,2098,74,99,277,advantage endgame fork long pin,https://lichess.org/BRuj67Vm#69
XGlXo,R7/4rk1p/3p2pr/4p3/2QpPq2/5PR1/1PP4P/7K b - - 1 41,f7f6 a8f8 e7f7 f8f7,966,80,100,133,endgame mate mateIn2 short,https://lichess.org/IhHNp5p8/black#82
XGlhy,r4rk1/pp1q1pp1/8/3pP3/3R2p1/1P4Q1/P5P1/5R1K b - - 3 22,a8c8 d4g4 f7f6 e5f6,1808,78,-8,95,crushing endgame short,https://lichess.org/IhbLZoE3/black#44
XGlkD,rn2kbnr/5pp1/8/p2NP1p1/b2P4/ppPB4/R2N1PPP/2B2RK1 w kq - 0 18,c1a3 b3a2 d5c7 e8d8 c7a8 f8a3,1500,500,100,0,advancedPawn equality hangingPiece long middlegame,https://lichess.org/T8nVdB2S#35
XGlmz,8/1N2k3/4p3/p1p1p2p/PbP1P2P/5P1K/8/8 w - - 0 51,h3g3 e7d7 g3f2 d7c7,1800,75,80,143,crushing endgame short,https://lichess.org/1hni65cR#101
XGlna,r1b2rk1/1pQ2ppp/3p2q1/p2P4/N2bPp2/3B3P/PPR2PPK/5R2 w - - 6 21,a4b6 f4f3 f1g1 d4e5,2189,82,75,63,crushing middlegame short,https://lichess.org/iVMol5MO#41
XGlxa,4r1k1/1p3p1p/p2B2p1/2pP4/2Pb1P2/1P4qP/P2Q2P1/3R3K w - - 1 28,d2d3 e8e1 d3f1 e1f1,1218,77,89,463,crushing endgame kingsideAttack short,https://lichess.org/rfbcE9YL#55
XGlzf,5rk1/p2bq2p/4p1pQ/5rN1/2p1p2P/2P1P3/P2RRPP1/6K1 w - - 3 30,g5e4 f5h5 h6h5 g6h5,1364,77,93,543,advantage middlegame short trappedPiece,https://lichess.org/6SooMjzr#59
XGmCt,4k3/1RN2p1p/1n4r1/2b5/4nB2/1P1r4/P5PP/5R1K b - - 1 28,e8f8 b7b8 f8e7 b8e8 e7d7 e8e4,1680,75,93,2215,advantage long middlegame skewer,https://lichess.org/bvv29fkl/black#56
XGmNG,r2qk2r/1pp3pp/p1n1ppb1/3p4/3P2QR/2P1P1P1/PP1N1PP1/R3KB2 b Qkq - 2 13,f6f5 g4g6 h7g6 h4h8 e8e7 h8d8,1362,80,100,91,advantage exposedKing long middlegame skewer,https://lichess.org/yvVCoLya/black#26
XGmRS,1k1r1bnr/ppp3pp/6q1/3N1Q2/2P2B2/1N1p4/PP3PPP/n4RK1 w - - 2 19,f5g6 h7g6 f4c7 b8c8,1389,76,94,246,advantage middlegame short,https://lichess.org/rXPUMmxh#37
XGmXU,6k1/4bp2/4p2Q/3pP1N1/6PK/4q3/8/8 b - - 3 35,e3e5 h6h7 g8f8 h7f7,1118,77,100,150,endgame mate mateIn2 short,https://lichess.org/8WSzdn52/black#70
XGmaB,r3r1k1/p1R3pp/8/5p2/5pb1/7P/PPP2P2/2K3R1 b - - 0 27,g4h5 g1g7 g8f8 g7h7,1637,105,16,24,advantage deflection endgame short,https://lichess.org/YZXhMkNU/black#54
XGmuJ,8/k3P1p1/p7/1p6/3r2q1/8/PP4K1/2R3Q1 w - - 11 54,g2h1 g4h3 g1h2 h3f3,2309,81,83,87,crushing endgame short,https://lichess.org/6HbcG7vH#107
XGn5Q,8/8/p1p4p/1pP2kp1/1P6/P3KP1P/8/8 w - - 0 47,e3f2 f5f4 f2g2 h6h5 g2f2 h5h4 f2e2 f4g3,2257,76,94,428,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/w8xUdusK#93
XGnDV,5rk1/5p1q/3Q3R/4p1p1/4P1p1/r7/P5PK/5R2 b - - 3 36,a3d3 d6f8 g8f8 h6h7,1669,74,95,1604,crushing endgame short,https://lichess.org/2uCn98zF/black#72
XGnUE,rnb1kb1r/pp3ppp/4pn2/q1P5/2B1p3/2N1B3/PPP1NPPP/R2QK2R b KQkq - 1 7,f8c5 c4b5 c8d7 e3c5,1899,76,69,65,advantage interference intermezzo opening short,https://lichess.org/SSfOtv0p/black#14
XGnVc,r3k1nr/pp1b1ppp/2n1p3/qB1pP3/1b6/P1N2N2/1PP2PPP/R1BQK2R w KQkq - 5 10,c1d2 b4c3 d2c3 a5b5,1256,75,99,1927,advantage capturingDefender opening short,https://lichess.org/QccCACCw#19
XGnZ9,6k1/4p2p/bq2P1pb/p2P4/2pp4/B4RP1/PP3Q1P/2r2B1K b - - 7 34,c4c3 f3f8 h6f8 f2f7 g8h8 f7f8,1664,75,93,910,clearance deflection kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/5Ru64OWK/black#68
XGnj0,1r6/4k1K1/8/7P/1p2n3/1R6/8/5B2 b - - 0 42,e4d2 b3e3 e7d6 e3d3 d6e5 d3d2,1284,77,95,609,crushing endgame exposedKing fork long,https://lichess.org/32p6HkgK/black#84
XGo1v,r5k1/p1p3pp/1p1p3r/1BNP3q/5Pb1/P1P2pB1/3Q2P1/R4RK1 w - - 0 25,g2f3 h5h1 g1f2 h1f3,1643,119,14,13,crushing kingsideAttack middlegame short,https://lichess.org/uLprnKXM#49
XGo6Z,r2qr1k1/p1p2pp1/1p2pn1p/6NP/2PP4/B1P1Q3/P1B2Pb1/2KR4 b - - 1 20,f6g4 c2h7 g8h8 g5f7 h8h7 e3d3 h7g8 f7d8,2064,95,74,27,crushing deflection fork middlegame sacrifice veryLong,https://lichess.org/vyJNr3GJ/black#40
XGoEx,8/1r6/4kpK1/3Rp3/4P3/3P4/8/8 b - - 31 65,b7f7 d5d6 e6d6 g6f7,1428,76,91,364,crushing deflection endgame rookEndgame short,https://lichess.org/RORznKpP/black#130
XGoKq,4r1k1/1b1r1p1p/pp3bp1/2pP3n/2P5/P2B1P2/1P3QPP/4R1K1 b - - 1 30,f6d4 e1e8 g8g7 e8e3,1768,74,96,1389,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/J1aq5SFI/black#60
XGoLL,r1b3nr/p1pp1kp1/1bp4p/4N3/4P3/8/PB3PPP/RN3RK1 b - - 1 15,f7f8 e5g6 f8e8 g6h8,1062,82,78,39,advantage fork middlegame short,https://lichess.org/zwgLGtov/black#30
XGotJ,4k2r/1pn5/p1p2r2/2Pp1qp1/PP1Pp3/3NP1QP/5R2/2B3K1 b - - 1 40,f5e6 g3c7 e6h3 c7b8,1931,268,100,3,equality middlegame short,https://lichess.org/MVNDKB2J/black#80
XGp8d,2k2r1r/p2p1Q2/2b1p2p/q1p2P2/2B5/3P4/P1P2PPP/R3R1K1 w - - 1 21,f7g7 h8g8 g7f8 g8f8,1944,77,90,187,advantage middlegame short,https://lichess.org/j7CMu6uQ#41
XGpAI,3rr1k1/pp5p/2pp1np1/2n2p2/2q5/P1P1P3/1BQ1BPPP/R4RK1 b - - 1 18,c4b3 c2b3 c5b3 e2c4 d6d5 c4b3,1223,84,48,132,advantage fork long middlegame,https://lichess.org/8xieCe5o/black#36
XGpHN,2b2rk1/5rp1/2p1pq1p/1p1n4/pPpP4/P1P2N1P/2Q1BPP1/R3R1K1 b - - 3 22,f6g6 c2g6,1070,300,-100,1,crushing hangingPiece middlegame oneMove,https://lichess.org/iZicSC7k/black#44
XGpey,r4r2/pp3k2/2P5/5p2/P1PP4/2q1R3/4BK2/6R1 b - - 3 37,c3d4 e2h5 f7f6 g1g6,1662,304,20,4,crushing endgame short,https://lichess.org/Ii5PDMkt/black#74
XGpfy,2kr4/ppr4p/1q1pp1p1/4p3/P7/1PP1nP2/1K1QN1PP/3R1B1R w - - 3 20,d1c1 e3c4 b2c2 c4d2,1144,85,60,122,crushing middlegame pin short,https://lichess.org/2wzFODan#39
XGq9O,5rk1/2Q4p/2p3p1/4p3/4Pr2/1P1P2Nq/P1P2P2/R4RK1 w - - 4 27,c7e5 f4h4 e5e6 h3e6,1746,80,85,47,crushing middlegame short,https://lichess.org/sRoXBDRI#53
XGqMs,r1bq1rk1/pp3pbp/3ppnp1/4n1N1/2B1PP2/2N5/PP2Q1PP/R1B1R1K1 b - - 0 12,d8b6 c1e3 b6b4 f4e5,1653,74,91,419,advantage defensiveMove middlegame short,https://lichess.org/J1IdbpaN/black#24
XGqYz,8/6k1/R5p1/6Kp/5P1P/1N6/p7/1r6 w - - 2 48,a6a2 b1g1 a2g2 g1g2,1354,79,89,50,endgame mate mateIn2 short,https://lichess.org/QDnaTPR5#95
XGqdf,4r1k1/1p2rpb1/p5p1/P1pPN2p/5P1q/2PQ1B1b/1P2N3/R3R1K1 w - - 9 31,d3e4 g7e5 f4e5 h4g5 g1h2 e7e5,1980,244,-100,7,crushing exposedKing intermezzo long middlegame,https://lichess.org/tI4GMjsL#61
XGqga,7r/3k3P/p1p2b2/1p6/2n1B3/P1P3B1/2K2P2/7R w - - 2 38,c2b3 c4d2 b3c2 d2e4,881,93,84,69,advantage endgame fork short,https://lichess.org/MkLFkHLM#75
XGqiG,r1b3nr/pp1pkppp/2nNp3/8/4P3/1PP1q3/P3B1PP/RN1QK2R b KQ - 1 11,e3f4 h1f1 f4d6 f1f7 e7f7 d1d6,1895,76,92,321,advantage deflection long opening sacrifice,https://lichess.org/lN8hh75J/black#22
XGqws,3r1rk1/pp3ppp/4p2P/1qpn4/3P4/5P2/PP1QN1P1/2KR3R b - - 0 18,c5d4 h6g7 d8c8 c1b1,2159,76,91,725,advancedPawn advantage defensiveMove middlegame short,https://lichess.org/76w91xkf/black#36
XGr4o,8/1K5p/1p1r1k2/p2P1p2/P7/8/8/3R4 b - - 2 39,f5f4 b7c7 f6e5 d1e1 e5d5 e1d1,1500,500,100,0,endgame equality exposedKing long rookEndgame,https://lichess.org/2GWz1mOa/black#78
XGrA4,3r1k2/R2n1p2/1p2p1p1/1K5p/2NPP3/5P2/5P1P/8 w - - 10 32,c4b6 d7b6 b5b6 d8d4,1946,74,89,401,advantage discoveredAttack endgame short,https://lichess.org/oilML1yd#63
XGrXl,6k1/5ppp/Rp2bbn1/1P1p4/3P4/1NrB1N1P/5PP1/6K1 w - - 0 32,a6a8 g6f8 d3h7 g8h7,1308,79,92,377,advantage defensiveMove middlegame short,https://lichess.org/TR4qQW0o#63
XGrnI,8/p4pk1/1p4pp/1P6/1QbbP1P1/5P1P/6K1/2r5 b - - 15 57,d4c5 b4b2 g7g8 b2c1,1361,121,68,34,advantage endgame fork short,https://lichess.org/gYQPkgcW/black#114
XGs07,rr4k1/8/4Pp2/8/p2PPKpn/5b2/Q4P1P/R7 b - - 2 31,b8b3 a2b3 a4b3 a1a8,1369,76,93,508,crushing discoveredAttack endgame short,https://lichess.org/b1z4WSMS/black#62
XGs2j,4r1k1/p1p2ppp/1p3n2/8/5Qn1/1BPP4/P1P2q1P/2KR2R1 w - - 0 19,d1f1 e8e1 f1e1 f2f4,1652,83,78,52,advantage middlegame short,https://lichess.org/F4fGGCCl#37
XGs2n,8/7k/6pp/3pRn1q/8/2PQ4/PP4PP/5rNK w - - 0 36,d3f1 f5g3,953,112,83,58,endgame mate mateIn1 oneMove pin smotheredMate,https://lichess.org/VwLshQwK#71
XGsIg,r3r1k1/p2q1ppp/8/1NbP4/P1Q1n3/8/N4PPP/1R3RK1 w - - 0 24,b1e1 c5f2 f1f2 e4f2,1963,75,91,280,crushing fork middlegame short,https://lichess.org/wmmvOkac#47
XGsRI,rnb2rk1/ppp2p1p/6p1/2p1N2Q/2Bqp3/8/P1PP1PPP/RN3RK1 w - - 0 12,c2c3 d4c4 e5c4 g6h5,1293,269,-100,3,advantage opening short,https://lichess.org/tMYVVP0Q#23
XGseQ,4r1k1/2pp1ppp/1p6/6r1/2P4q/P2BPbP1/1PQ2P1P/3R1RK1 w - - 3 26,d3e2 h4h2 g1h2 g5h5 h2g1 h5h1,1943,81,87,40,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Ba2E6bb3#51
XGskz,3r2k1/4r1p1/7p/2Rp4/P2p4/1P2p2P/5PP1/3R2K1 w - - 0 29,d1e1 e3f2 g1f2 d8f8 f2g3 e7e1,1624,74,94,680,advancedPawn attraction crushing deflection endgame long rookEndgame,https://lichess.org/fH4rxRjb#57
XGssJ,r1q2rk1/ppp1ppbp/2n2np1/3NB3/5P2/8/PPP2QPP/3RK1NR b K - 5 13,c6e5 d5e7 g8h8 e7c8,1071,81,97,205,advantage fork opening short,https://lichess.org/AXbFqgxS/black#26
XGt5K,r2qkb1r/pp3ppp/2n1p3/1B1n4/3P4/P4N1P/1P3PP1/RbBQK2R w KQkq - 0 10,a1b1 d8a5 c1d2 a5b5,1303,77,94,349,crushing fork opening short,https://lichess.org/MVj3MMFj#19
XGt7D,4rrk1/p4pp1/2B2n1p/1p4q1/3P4/P3N1Pn/1BPQ1P1P/5R1K b - - 0 24,e8e6 f2f4 h3f4 g3f4,1904,98,77,21,advantage middlegame short,https://lichess.org/N729PjiB/black#48
XGt9s,8/6p1/4p2p/1k3p2/1P1P1P1K/3NPb1P/p5r1/R3B3 w - - 8 47,d3c1 g7g5 f4g5 h6g5,1284,75,94,1406,endgame mate mateIn2 short,https://lichess.org/3AY0yl7e#93
XGtBX,8/1k6/1p2r2b/8/PPP5/1K1R4/2P5/8 b - - 2 48,b7a6 d3d7 e6e3 c2c3,2064,74,96,1256,crushing defensiveMove endgame quietMove short,https://lichess.org/cDNoAolq/black#96
XGtCG,4Rnk1/1r3ppp/4P3/3p1R2/8/8/6PP/2r2NK1 b - - 2 31,c1e1 f5f7 b7f7 e6f7 g8f7 e8e1,2220,82,83,137,advancedPawn crushing endgame long,https://lichess.org/FLuWQtnv/black#62
XGtFE,2r3k1/pp3pBp/5Pb1/3B4/2P3R1/PK2P3/2r5/8 b - - 0 31,b7b5 g4g6 h7g6 b3c2,1820,76,86,95,advantage endgame pin short,https://lichess.org/oQkpUa6E/black#62
XGtGR,4rr1k/p2R2pp/1p2B2b/5P2/2P5/7Q/q5PP/3R2K1 w - - 0 29,d1f1 a2e2 h3f3 e8e6,1950,157,78,8,advantage middlegame short,https://lichess.org/ReIZ0Dhm#57
XGtIC,rnb1kbnr/pp2pppp/8/3q4/1p6/P7/2PP1PPP/RNBQKBNR w KQkq - 0 5,a3b4 d5e5 f1e2 e5a1,1525,79,85,173,advantage fork opening short,https://lichess.org/dbWPQ0SY#9
XGtM9,8/p3kp2/1p4p1/3PK3/8/8/8/5B2 b - - 2 42,a7a5 d5d6 e7d8 f1b5,1897,75,93,676,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/5otPnN8g/black#84
XGtQB,4q1k1/6pp/p2p4/1p4R1/8/1NPQK2P/r4P2/8 w - - 6 38,d3e4 a2e2 e3e2 e8e4,1276,77,91,251,attraction crushing deflection endgame short,https://lichess.org/O0KAcr2n#75
XGtQl,5n2/2q1bpk1/4pNp1/p2pP1P1/1p1P3P/1P1Q2K1/P2B4/8 b - - 8 36,e7d8 f6e8 g7g8 e8c7,1567,95,84,31,crushing endgame fork short,https://lichess.org/gph3Q1Zy/black#72
XGtWF,8/8/4k1p1/1p1p2P1/1P1Pp1K1/p1P1B3/P6b/8 b - - 1 47,e6d6 g4h3 h2g3 h3g3,1623,85,70,37,bishopEndgame crushing endgame short trappedPiece,https://lichess.org/z2PwDaDn/black#94
XGtZP,3b4/4q3/4p1k1/p2p1pp1/3P4/P5Q1/1P3P1K/4R3 w - - 2 35,g3e5 d8c7 h2g2 c7e5,1394,76,87,211,crushing endgame pin short,https://lichess.org/zSf47kcX#69
XGtZq,1Bb1k3/1p4r1/r1pQp3/p2pPp2/5P1p/1P1K2P1/P3N2q/6R1 b - - 1 31,g7g3 g1g3 h4g3 d6c7 c8d7 c7b7 h2f2 b7a6,1500,500,100,0,equality middlegame trappedPiece veryLong,https://lichess.org/e9dE0QGr/black#62
XGtj9,r2q1rk1/pp4pp/2p5/3p4/2PQ4/8/PP3PPP/3R1RK1 b - - 0 16,d5c4 d4c4 g8h8 d1d8,1205,305,-100,3,advantage discoveredAttack endgame short,https://lichess.org/Jp3DPi5n/black#32
XGtlg,r2r1k2/ppp1q1p1/1b3pP1/4p2R/1P5Q/P6P/b5PK/3R4 b - - 2 36,d8d1 h5h8 a2g8 h8g8 f8g8 h4h7 g8f8 h7h8,1282,76,93,348,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/LPrIZupo/black#72
XGtyV,4r1k1/ppb2ppp/2p2p2/7q/3P3n/2P1P2Q/PP3K2/3RR3 b - - 11 26,e8e4 h3c8 c7d8 c8d8 e4e8 d8e8,807,87,69,63,fork long mate mateIn3 middlegame,https://lichess.org/2lieUOYq/black#52
XGu96,8/8/8/8/3pk3/6P1/2Q2q2/3K4 b - - 1 46,e4f3 c2f2 f3f2 g3g4,1688,75,93,630,crushing defensiveMove endgame queenEndgame short,https://lichess.org/9kuv00R4/black#92
XGuBE,8/4q3/k3r3/p6p/3P4/P1P2Q2/1P4PP/1R4K1 w - - 2 43,f3h5 e6e1 g1f2 e7e3,1549,76,99,1368,endgame mate mateIn2 short,https://lichess.org/RJEt68Ul#85
