PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
YKavY,r2qk2r/1ppb1ppp/p2b1n2/3p4/3P4/P3PB2/1PP3PP/RNBQ1RK1 w kq - 1 11,f3d5 f6d5,894,91,79,139,advantage hangingPiece oneMove opening,https://lichess.org/trW1cktZ#21
YKb7w,r2qr1k1/pp3pp1/2p1b2p/P3Pp2/2pP4/B1P3Q1/2P2PPP/R4RK1 b - - 1 17,d8a5 a3f8 e8f8 a1a5,1869,74,86,98,crushing discoveredAttack middlegame short,https://lichess.org/wFiAdK8A/black#34
YKbWQ,4r1k1/5p1p/2p3pB/p4B2/1P6/1qN3Q1/1P3PPP/3R2K1 w - - 1 24,f5d7 b3d1 c3d1 e8e1,1090,75,100,88,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/EfgXXpp0#47
YKboy,3r2k1/2q2pp1/7p/1pBppb2/1P1P4/2r1P2P/1QNR1PP1/6K1 b - - 1 30,e5d4 c2d4 c3c5 b4c5,1921,74,89,262,advantage middlegame short,https://lichess.org/OqBZaJKL/black#60
YKbuO,3rr1k1/p1q3bp/2p1b1p1/2B1p3/4Nn2/3B1P2/PPPQ2P1/2KR3R w - - 0 19,d2c3 d8d3 d1d3 f4e2,1780,77,90,297,advantage master middlegame queensideAttack sacrifice short,https://lichess.org/aEYCafZo#37
YKc1W,r5k1/4q1pp/p1r1pp2/5n2/3P4/1P1NPN1P/P2Q1PPK/4R3 w - - 0 28,d3b2 e7c7 h2g1 c6c2 d2d3 c2b2,1941,74,91,737,advantage interference long middlegame,https://lichess.org/z4YMlO62#55
YKc1c,6k1/6pp/r3P3/1pRp1p2/4pP2/3rP3/P2BK1PP/8 b - - 0 26,a6a2 c5c8,872,109,33,32,endgame mate mateIn1 oneMove,https://lichess.org/ry6L6Sdq/black#52
YKc5g,6k1/p4p1p/1p1p1bbB/8/3P3P/4NNQ1/PP2r1PK/2q5 b - - 1 27,e2e3 g3d6 e3e8 h6c1,2331,92,87,205,crushing middlegame short,https://lichess.org/yC79AM0s/black#54
YKcMo,8/1p6/p1b3q1/P6k/5QP1/5P1p/8/6K1 b - - 0 53,h5h4 g4g5 h4h5 f4g4,1650,75,99,981,discoveredAttack endgame mate mateIn2 short,https://lichess.org/MPtLQpN9/black#106
YKcN6,4R3/p4p1k/6pp/8/3PQ3/8/P1rq1PPP/4R1K1 w - - 0 28,e4e7 d2f2 g1h1 f2g2,1278,76,100,920,endgame mate mateIn2 short,https://lichess.org/QQKzfpLR#55
YKcT3,8/2p4p/Pk4p1/1p1r4/3Pr2P/R3BpPK/2P2P2/8 b - - 2 39,b5b4 a6a7 d5d8 a7a8q d8a8 a3a8,1611,76,88,391,advancedPawn crushing endgame long promotion,https://lichess.org/5eIiYqPl/black#78
YKcWD,8/7k/p5p1/Q7/7P/6P1/5q1K/8 w - - 10 56,h2h3 f2f5 a5f5 g6f5,1239,83,94,156,crushing endgame queenEndgame short,https://lichess.org/7dfHnJnJ#111
YKckC,rnbq1rk1/1p3ppp/pb2p3/3pP3/3n1P2/2NB1N2/PP1B2PP/R3QR1K b - - 1 13,c8d7 d3h7 g8h7 f3g5 d8g5 f4g5,2010,75,94,2389,attraction crushing kingsideAttack long opening sacrifice,https://lichess.org/P49sJdNA/black#26
YKcqF,r4rk1/p4pp1/2p4p/3pBb2/8/3B1P1n/PPP3PP/R2QR1qK w - - 7 18,e1g1 h3f2,925,83,100,420,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/sB2s8ffj#35
YKcrz,3k4/8/1rP5/8/P4p2/2K4p/8/4R3 w - - 2 54,e1e6 f4f3,2405,92,83,185,advantage endgame oneMove rookEndgame,https://lichess.org/DDZyTiHb#107
YKcu3,3r1k2/p5pp/1p6/2bB1P2/8/2PR1KPP/P3r3/3R4 b - - 2 26,e2a2 d5a2 d8d3 d1d3,929,78,85,166,crushing endgame hangingPiece short,https://lichess.org/oUxhhTKM/black#52
YKcxA,r6r/ppk2p1p/2pb4/4q1p1/B2pP1Q1/7P/PP3PP1/R1B1R1K1 w - - 3 19,c1d2 e5h2 g1f1 d4d3 f2f3 d6c5 d2e3 c5e3 e1e3 h2h1 f1f2 h1a1,2537,94,74,158,advantage middlegame quietMove skewer veryLong,https://lichess.org/vb43OqTr#37
YKd7P,8/8/3k1b2/p3p1p1/Pp4Pp/1P3PP1/1B5K/8 b - - 0 53,h4g3 h2g3 d6d5 g3f2 f6d8 f2e3,1824,178,-80,7,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/kSpzvWTK/black#106
YKdE3,6k1/5p2/2p4p/1p1pP1p1/1Pn1q3/4P2P/4NPP1/Q5K1 b - - 0 25,c4e5 e2g3 e4b4 a1e5,1070,451,-100,3,crushing endgame short,https://lichess.org/3YkeNnwE/black#50
YKdS8,r2qk2r/ppp1bppp/3p1n2/5b2/2PnN3/6P1/PP1NPPBP/R1BQK2R w KQkq - 0 9,d2b3 f5e4 g2e4 d4b3 d1b3 f6e4,2211,82,90,265,advantage long opening,https://lichess.org/MMoM3CLG#17
YKdae,6k1/B7/2p5/6pp/4b1P1/1Pr4K/P6P/R7 w - - 1 28,a7e3 c3e3,948,84,88,70,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/Zp6t3iGr#55
YKdfN,8/8/2R3pp/3Bk3/6P1/r2n2KP/8/8 w - - 8 43,d5c4 d3b4 g3f2 b4c6,1255,79,93,403,crushing discoveredAttack endgame short,https://lichess.org/SDXFHvl9#85
YKe6y,r3k1nr/ppp2ppp/4b3/1N6/1bpq4/P7/1P1B1PPP/R2QKB1R b KQkq - 1 10,d4b2 b5c7 e8d7 d2b4 d7c7 d1d6,2208,80,70,64,crushing discoveredAttack fork long opening,https://lichess.org/1qlG0L6J/black#20
YKeMT,rnbqkb1r/p1p3pp/1p2pn2/3pNp1B/3P4/4P3/PPP2PPP/RNBQK2R b KQkq - 1 7,f6h5 d1h5 g7g6 e5g6 h7g6 h5h8,1465,77,47,121,advantage long opening,https://lichess.org/mSnae539/black#14
YKeSS,R2b2k1/5pp1/4r2p/8/2QP3q/5P2/7P/1R3K2 w - - 1 36,b1b8 h4e1 f1g2 e6g6 g2h3 e1h4,2207,82,73,100,endgame exposedKing long mate mateIn3,https://lichess.org/9ZsQogOV#71
YKejm,6B1/7p/3q2pk/Q4p2/8/3K1R2/8/8 w - - 2 50,d3c3 d6c6 c3b2 c6f3,1500,500,100,0,endgame equality fork short,https://lichess.org/2ofkFfT4#99
YKekM,8/1p3k1p/p1p2p2/4b3/P7/1Q4PP/1P3P1K/1RBr1q2 b - - 1 27,f7g6 b3g8 g6f5 g8g4,1661,77,77,62,endgame mate mateIn2 short,https://lichess.org/9Nkj2ZOF/black#54
YKf1X,r2qr1k1/b1pn1pp1/p2p1n1p/3Pp3/4P2B/2P2N1P/1P1N1PP1/R2QR1K1 w - - 0 18,a1a6 a7f2 h4f2 a8a6,1308,98,69,29,advantage discoveredAttack middlegame short,https://lichess.org/yRbX6BzU#35
YKfG4,2k4r/pppq1p2/3p3p/2b1p1r1/PPB1Pp1n/2PP3P/4QPPN/R3RK2 b - - 2 20,c5f2 e2f2 g5g2 f2h4,1500,500,100,0,equality hangingPiece middlegame short,https://lichess.org/6KVIrNvV/black#40
YKfHK,5r2/p6p/6pk/2Q5/8/4Rr1P/PP1p4/6K1 w - - 0 39,e3d3 f3d3 c5f8 h6h5,2349,77,94,794,crushing endgame queenRookEndgame short,https://lichess.org/ZaLg55ua#77
YKfT6,2R5/2P5/6pk/p4p1p/1pr5/4P2P/5PP1/6K1 b - - 0 51,h6g5 f2f4 g5f6 c8f8,1312,87,88,35,crushing endgame rookEndgame short,https://lichess.org/swu1QuYH/black#102
YKfaM,r3kb1r/1bq2pp1/p2ppn1p/1p2P3/2n2B2/P1N2N2/BPP1Q1PP/R4RK1 b kq - 0 17,b7f3 e2f3 c7a7 g1h1,1771,77,83,112,advantage defensiveMove middlegame short,https://lichess.org/B6uKviKJ/black#34
YKfc0,5rk1/p1RQ4/1p2p3/5pr1/6p1/6P1/q5P1/3N2K1 b - - 2 35,a2d5 d7h7,1348,77,88,152,endgame mate mateIn1 oneMove,https://lichess.org/1zzWRUbU/black#70
YKflv,6k1/1bp2rpp/1p2R3/8/p7/P1PB2QP/1KP2q2/8 b - - 0 26,f2g3 e6e8 f7f8 d3c4 b7d5 c4d5 g8h8 e8f8,1535,76,94,907,backRankMate endgame mate mateIn4 veryLong,https://lichess.org/f2qmelNm/black#52
YKgKE,1r6/1nR4p/4p1pk/8/2p3PP/6K1/5P2/8 b - - 0 50,b7d6 g4g5 h6h5 c7h7,1132,83,79,38,deflection endgame mate mateIn2 short,https://lichess.org/rbw8Sl7f/black#100
YKggq,8/3r1k1p/Q5p1/1p1q1pP1/2p2P2/P7/1P5P/4R1K1 b - - 0 38,f7g7 a6f6 g7g8 e1e8,1176,75,100,710,endgame mate mateIn2 short,https://lichess.org/TicuF1Ud/black#76
YKh0n,6k1/p2q2p1/1bbr1p1p/2prpP2/4p1P1/1PB1P2P/PNP1Q3/3R1RK1 w - - 0 27,g1g2 c6b5 d1d5 b5e2,1923,74,95,1497,crushing master middlegame short,https://lichess.org/CeTLMGSn#53
YKh46,3rk1nr/pp2p2p/n1p2p1N/8/2P1P1p1/5PBB/PP5P/2KR3R b - - 0 18,g4h3 d1d8 e8d8 h6f7 d8e8 f7h8,1304,218,82,5,attraction crushing fork long middlegame,https://lichess.org/lYhmx7ZR/black#36
YKhOD,r2r2k1/pp3pbp/3p2p1/3np3/8/1N3P2/PPP1BKPP/R6R b - - 1 16,f7f5 e2c4 g8h8 c4d5,1023,77,81,93,advantage middlegame pin short,https://lichess.org/Bvh6t4lG/black#32
YKhYn,2B2k2/1b5p/5PpP/3p2Q1/1qpP4/r5P1/P1R2P2/6K1 b - - 0 31,b7c8 g5e5 a3g3 e5g3,2554,108,89,102,crushing endgame short,https://lichess.org/ydwasb07/black#62
YKhbE,r4rk1/1bp1q3/4pp1p/p1p3pn/2P5/P1QPB3/1P2BPPP/R3K2R b KQ - 3 18,b7g2 h1g1 h5g7 g1g2,1497,75,90,184,advantage middlegame short,https://lichess.org/sHJHePt0/black#36
YKhz6,2rq1r1k/pp4p1/2p1Nn1p/8/2B5/3PR1Q1/PP4PP/n5K1 b - - 3 24,d8b6 g3g7,1256,75,82,126,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ErAQw7MD/black#48
YKi1l,r1br2k1/p3nppp/2pq4/8/3N3B/1Q1B4/PP3PPP/3R2K1 b - - 0 20,c8e6 d4e6 d6e6 b3e6 f7e6 h4e7,1834,76,92,615,advantage capturingDefender long middlegame,https://lichess.org/kifHSF5y/black#40
YKiOq,rnb2rk1/ppp2Npp/1q6/4Q3/2pP4/7P/P4PP1/R2K1B1R b - - 2 19,f8f7 e5e8 f7f8 f1c4,1445,91,67,21,crushing fork middlegame pin short,https://lichess.org/r0ncWDjD/black#38
YKiSk,r1bqr1k1/pp3p2/7Q/2p5/6p1/P1b3B1/4BPPP/3RK1NR w K - 2 21,e1f1 d8d1 e2d1 e8e1,1182,76,100,247,mate mateIn2 opening sacrifice short,https://lichess.org/fV5p4m8e#41
YKias,r5k1/q3rp2/p2Q2pp/1p6/4p3/5N2/PP3PPP/1BR3K1 w - - 0 26,f3d4 e7d7 d6d7 a7d7,1555,90,73,21,crushing middlegame short,https://lichess.org/SoCYAWZg#51
YKiy7,8/R4pp1/7p/4PK1P/5PP1/1k6/p7/r7 w - - 5 44,g4g5 h6g5 a7f7 g5f4,1647,105,-7,35,crushing endgame rookEndgame short,https://lichess.org/xqPoyFW3#87
YKjBu,5r1k/rpp3pp/3b4/3QN2q/5p2/2P1R3/PP3PPP/R5K1 w - - 0 23,e3h3 h5e5 d5e5 d6e5,1406,76,94,2559,advantage middlegame short,https://lichess.org/lk5024b6#45
YKjLf,r2qk2r/p2B1pp1/1p1Ppb1p/n7/4N3/5Q2/P4PPP/1R3RK1 b kq - 0 17,d8d7 e4f6 g7f6 f3a8,1941,76,94,2330,crushing discoveredAttack middlegame short,https://lichess.org/4K32YaTB/black#34
YKjcJ,2k1r3/1pp5/p1p5/4b3/5Q2/P1N2P1q/1PP1KP2/R7 w - - 0 27,f4g4 h3g4 f3g4 e5c3,995,97,98,152,crushing discoveredAttack endgame short,https://lichess.org/1ZuynqJU#53
YKjdL,r1b3k1/4qp1p/pp2p3/5pr1/P6Q/3B4/1PP2PPP/R4RK1 w - - 0 21,a1e1 g5g2 g1g2 e7h4,911,81,87,91,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/UHWzTx2Q#41
YKjnx,r1r3k1/3R3p/5pb1/4p3/p1N5/1P4QP/PK6/8 w - - 2 31,c4e5 a4a3 b2a1 c8c1,1655,74,92,136,endgame mate mateIn2 short,https://lichess.org/FVvfBkVm#61
YKjuD,r1b3k1/5ppp/p1pn4/2p4q/8/1P1PQ1P1/P1P3P1/R4RK1 b - - 0 21,c8d7 e3e7 d7e6 e7d6,1395,74,94,156,advantage fork middlegame short,https://lichess.org/WSn47sE8/black#42
YKjyQ,8/6pk/4Rr1p/3p1P2/1qpP2P1/7P/1P3QK1/8 b - - 1 38,f6e6 f5e6,1022,264,-78,4,crushing endgame oneMove,https://lichess.org/yvcKm4T5/black#76
YKk4q,Q6k/3br1pp/p4q2/1p3p1P/8/3P2PB/PP6/4R1K1 b - - 1 34,d7e8 a8e8 e7e8 e1e8 f6f8 e8f8,1388,74,96,2208,backRankMate endgame long mate mateIn3 xRayAttack,https://lichess.org/LFtWKBDN/black#68
YKkI5,r4r2/ppkb1Rp1/3p2Bp/1q6/1PNpP2B/P7/6PP/2R3K1 b - - 11 26,a8d8 c4e5 c7b8 e5d7 b5d7 f7d7,2500,81,94,545,advantage deflection discoveredAttack fork long middlegame,https://lichess.org/rdWdMa6K/black#52
YKkZL,8/8/1BP1kp2/4b1pp/pp6/3K1P1P/P5P1/8 w - - 0 40,d3c4 b4b3 a2b3 a4a3,1895,74,93,280,bishopEndgame crushing endgame short,https://lichess.org/uk7LZhAC#79
YKkrw,2b2rrk/1p4qp/pQ1P1n2/2N1p3/4Pp1B/5P2/PP2N3/1K4R1 b - - 0 30,g7g1 e2g1 g8g1 b1c2,1047,84,75,182,advantage middlegame short,https://lichess.org/aOrLbLAs/black#60
YKl76,8/6p1/7p/1b2p3/2p1P3/1pN2PkP/1P4P1/1Bb2K2 b - - 3 47,b5c6 c3e2 g3h4 e2c1,898,77,100,368,advantage endgame fork short,https://lichess.org/fsIKz1pY/black#94
YKlJQ,r3qrk1/1bp3p1/p1NbppNp/1p6/1P1PQ3/P3P3/5PPP/R4RK1 w - - 2 21,g6f8 b7c6 e4e6 g8f8,2080,75,91,533,advantage middlegame short,https://lichess.org/lmJ2ImBP#41
YKlUg,3r1b1r/k1p3p1/3q1p1p/PQ1Pp3/PN2P3/8/1P4PP/2R4K b - - 1 28,d6b4 c1c7 a7a8 b5a6 a8b8 a6a7,1472,91,67,22,endgame exposedKing long mate mateIn3,https://lichess.org/RIvorlhF/black#56
YKlaH,r4b1r/p1p1k2p/2p1p1p1/7n/2QP1p2/1PP5/P3N1qP/R1B1KR2 b - - 1 18,f4f3 f1f2 g2h1 e1d2,2345,98,77,77,advantage defensiveMove middlegame short,https://lichess.org/Qce8YgVn/black#36
YKldu,rnb1kb1r/pp1p1ppp/2pP1n2/2q1p3/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 6,f8d6 c1e3 c5a5 d1d6,1739,75,96,1950,advantage opening short,https://lichess.org/Ib5KDryc/black#12
YKleA,k6r/ppQ3pp/5nb1/3p4/1b1P4/7P/P2r1PP1/2R3K1 b - - 5 28,f6e4 c7c8 h8c8 c1c8,760,91,73,58,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/d4q3IRzs/black#56
YKliy,r1rn4/1ppB1pkp/4b3/3NPnp1/P1P2p2/8/1B4PP/R3R1K1 b - - 2 20,e6d7 e5e6 g7g6 e6d7,1248,77,88,127,advancedPawn advantage discoveredAttack middlegame short,https://lichess.org/aoS3ZoOk/black#40
YKm6Q,8/p2k1ppp/2R1p3/b2p2Q1/3P4/4P1P1/q2NKPP1/8 w - - 6 34,c6a6 a2d2 e2f3 d2d1 f3f4 a5c7,1578,75,77,277,crushing endgame long,https://lichess.org/Wz19NAkK#67
YKmCi,8/3n4/2p3p1/p4p1p/P1K4P/2P2Bk1/6P1/8 w - - 4 46,f3c6 d7e5 c4d5 e5c6,901,79,80,132,crushing endgame fork short,https://lichess.org/zfxGRU6O#91
YKmJn,2r1r1k1/pp2Qp1p/4b1p1/q7/4B3/1Pb1BP2/P1P3PP/1K1R3R w - - 3 19,e7b7 c8c7 b7c7 a5c7,2391,76,93,764,advantage master middlegame short trappedPiece,https://lichess.org/hD9UYms7#37
YKmS5,r1b1r1k1/ppp2ppp/7q/4Q3/5PP1/2P4N/PP4BP/2KR3R b - - 0 16,e8e5 d1d8 e5e8 d8e8,723,90,100,283,backRankMate mate mateIn2 middlegame short,https://lichess.org/oQq4YA14/black#32
YKmtW,2kr3r/ppp2p2/3p1bq1/1N6/4P2p/2PK1P2/PQ1P4/1R5R b - - 0 24,c8b8 b5c7 b7b6 c7d5,2503,92,73,50,crushing middlegame short,https://lichess.org/jyQ3hFo6/black#48
YKn7I,2r1r3/1pb2kp1/p1p2n2/2Pp1p1p/1P1P3P/3K1P2/1P2NBP1/R3R3 w - - 2 31,f2g3 e8e2 e1e2 c7g3,1765,74,85,247,capturingDefender crushing master middlegame short,https://lichess.org/TEIDldsw#61
YKnDv,4rr1k/p4pnp/bp4q1/2pP4/2P2Q2/1PN2R2/P5PP/5RK1 b - - 2 25,e8e7 f3g3 g7h5 f4h4 h5g3 h4e7,2095,91,75,60,advantage long middlegame,https://lichess.org/sEuTU527/black#50
YKnKA,r4rk1/1b3pp1/p4b1p/2q1N2Q/3ppP2/2N4P/PPP3P1/3R1R1K w - - 0 19,e5d7 c5h5 d7f6 g7f6,1166,82,79,88,crushing hangingPiece middlegame short,https://lichess.org/oPQuGnpY#37
YKnQG,r1b2rk1/pp6/8/3pnp2/7p/1QP1qP1N/PP1N2P1/2KR1B2 b - - 1 22,b7b6 b3d5 c8e6 d5e6,1325,78,89,162,crushing fork middlegame short,https://lichess.org/rIXvFeKv/black#44
YKnaC,r4r2/5pbk/p1p1pn1p/2NpBp2/3P3P/2P3R1/P4PP1/R5K1 b - - 3 22,f8g8 g3g7 g8g7 e5f6,1382,98,67,45,advantage middlegame short,https://lichess.org/tAnXCJyu/black#44
YKnpZ,r3kb1r/pQ2pppp/4b3/q7/2BP1n2/8/PP1N1PPP/R4RK1 b kq - 0 12,a8c8 c4e6 f7e6 b7c8,1726,83,84,44,capturingDefender crushing middlegame short,https://lichess.org/Tx8Xgzin/black#24
YKo4U,8/R3r1pp/1P1ppk2/4p3/8/8/5PPP/6K1 b - - 2 26,d6d5 a7e7 f6e7 b6b7,1429,75,91,594,advancedPawn crushing endgame rookEndgame short,https://lichess.org/cBnU6oVc/black#52
YKo7Y,2r2r2/1p2Qpkp/p2p2p1/3Bp3/1P2PqP1/P5R1/5PPK/8 b - - 12 37,f4f2 g3f3 f2f3 g2f3,1344,76,92,271,crushing endgame short,https://lichess.org/Luy18ufO/black#74
YKoF0,3R4/1p4k1/8/p3q1PK/8/1PP2rP1/P7/3R4 b - - 1 43,g7f7 d1d7 f7e6 d8e8 e6d7 e8e5,1489,84,84,41,crushing endgame exposedKing long queenRookEndgame skewer,https://lichess.org/FJfHSl7S/black#86
YKoFf,3r2k1/pp3pp1/5nr1/2Qpp1q1/4P3/P4PPp/3NN2P/R2R2K1 w - - 3 24,c5e7 g5e3 g1f1 d8e8 e7e8 f6e8,2199,80,84,53,crushing fork long middlegame,https://lichess.org/1E26asgL#47
YKoN4,4r3/pp2q1k1/2p2R1p/3b2p1/3P2p1/1PQ1P2P/P5P1/5RK1 b - - 0 30,e7f6 f1f6,625,88,78,174,advantage endgame oneMove,https://lichess.org/cwQJ6VkS/black#60
YKoON,8/5k2/4p2p/3p4/2pP3K/2P3P1/7P/8 w - - 0 38,h4h5 e6e5 h5g4 e5d4,1991,75,81,423,crushing endgame pawnEndgame short,https://lichess.org/zYZrGW0c#75
YKoTi,8/5kpp/p2R4/5p2/bP1NpP2/P7/3r2PP/6K1 w - - 4 36,d4f5 e4e3 d6d2 e3d2,1812,76,92,414,advancedPawn advantage endgame short,https://lichess.org/2IuIqvH7#71
YKp0e,k7/1pq2pp1/p3pb1p/8/4B2P/2PQ1PP1/PP6/1K6 b - - 2 28,c7g3 d3a6 a8b8 a6b7,1512,74,98,2271,endgame mate mateIn2 pin short,https://lichess.org/yQsYMLaD/black#56
YKpCx,4r1k1/pp1nrpp1/2pq1n1p/3pN3/3P4/2PQ3P/PPB2PP1/R3R1K1 w - - 9 20,e5g4 e7e1 a1e1 e8e1,1095,79,81,144,crushing kingsideAttack middlegame short,https://lichess.org/zXJ6ACnJ#39
YKpES,r3r1k1/p1p2pp1/2p1n3/3p3p/4P1q1/1PP2NP1/PR1Q1PK1/4R3 b - - 5 31,g7g5 f3h2 e6f4 g2h1 g4e6 g3f4,2386,75,96,603,advantage defensiveMove long middlegame,https://lichess.org/jqs7nC5j/black#62
YKpPZ,4r3/pp3kbQ/6p1/2ppn3/8/1P5R/P1PP1PP1/5K2 w - - 8 24,h3f3 e5f3 g2f3 e8h8 h7h8 g7h8,1088,147,100,10,crushing endgame long trappedPiece,https://lichess.org/LRv9UAcx#47
YKpbd,r5k1/1Rp2ppp/1b1p4/8/3qPPKP/6P1/Q7/4R3 b - - 0 29,a8a2 b7b8,745,98,67,91,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/D3ahbZ35/black#58
YKphO,1rb1kb1r/7p/2p1qp2/2n1p1p1/2P1P3/3PNNBP/Q1P2PP1/4K2R b Kk - 0 25,c5a4 a2a4 b8b1 e3d1,1500,500,100,0,defensiveMove equality hangingPiece middlegame short,https://lichess.org/p3xWCJxb/black#50
YKphX,2r3k1/pp3ppp/4b3/4R3/3q4/1P4Q1/PR3nPP/6K1 w - - 0 26,b2f2 c8c1 e5e1 c1e1,1298,77,95,1615,endgame mate mateIn2 short,https://lichess.org/6Qna223L#51
YKpv0,8/4k1p1/1p4r1/p1p5/7p/PR6/8/3K4 b - - 1 41,e7d6 b3b6 d6e5 b6g6,1325,76,93,149,advantage endgame rookEndgame short skewer,https://lichess.org/mRVyUon0/black#82
YKq0R,2r2rk1/3b1ppp/p1nb3q/1p1Np3/3P4/P2BPN2/1P3PPP/2RQ1RK1 b - - 0 16,c6d4 e3d4 h6c1 d1c1,1665,123,35,20,advantage middlegame short,https://lichess.org/l7ZYmPI5/black#32
YKqRp,4r1k1/7p/2rqp1p1/p2P4/1p2QP2/6PB/PP5P/4R1K1 b - - 0 28,d6d5 e4d5 e6d5 e1e8,1621,76,68,164,advantage discoveredAttack endgame short,https://lichess.org/f33Ij5h6/black#56
YKqTG,1r5k/1P4pp/p3r3/8/8/P6P/5PP1/2R3K1 b - - 0 28,e6b6 c1c8 b8c8 b7c8q,1121,118,30,42,advancedPawn backRankMate endgame mate mateIn2 promotion rookEndgame short,https://lichess.org/U2S2ROxl/black#56
YKqiV,2k2r2/1p3rp1/pbpQ3p/P3p3/4P2q/1P6/2P3PP/R4R1K w - - 0 29,a5b6 f7f1 a1f1 f8f1,803,89,65,49,endgame kingsideAttack mate mateIn2 short,https://lichess.org/HADENQ7Y#57
YKqkd,r1bq1r1k/ppp1n1p1/7p/4Bp2/3P4/P1P5/B2Q1PPP/R4RK1 b - - 2 19,e7g6 d2h6,1459,116,56,21,kingsideAttack mate mateIn1 middlegame oneMove pin,https://lichess.org/Ei2TMEff/black#38
YKqs2,r4b1r/pk1q2pp/pn1P4/2Q1R1B1/8/P1N3Pb/1P3P1P/2KR4 b - - 0 22,a8e8 e5e8 d7e8 c5c7,1453,75,92,1741,advantage middlegame short,https://lichess.org/fo8XdhUO/black#44
YKqvW,r3kb1r/ppp1pppp/2nq1n2/3pNP2/3P4/7P/PPP1P3/RNBQKB1R w KQkq - 5 9,e5c6 d6g3 e1d2 f6e4,1373,75,94,1105,mate mateIn2 opening short,https://lichess.org/BJ1ZpbYE#17
YKr77,r7/3k1pQ1/6p1/p1pq4/1p1p2P1/1P1P1P2/P5K1/4R3 b - - 8 35,a5a4 e1e5 d5e5 g7e5,1548,86,67,30,crushing endgame short,https://lichess.org/b8BQ2Q7q/black#70
YKrB0,r3k2r/ppp2pp1/3b4/5R2/P3p2p/1P2P1q1/1BPPQ3/RN5K w kq - 0 18,f5f2 g3h3,1889,206,-95,7,advantage middlegame oneMove,https://lichess.org/DVei90BF#35
YKrDc,rnbq1rk1/pppppp1p/6pB/8/3b2PP/4nP2/PPP1P3/RN1QKBNR w KQ - 2 8,d1d4 e3c2 e1d2 c2d4,1060,80,94,235,crushing fork opening short,https://lichess.org/MzOD0asB#15
YKrPF,6k1/5pp1/R6p/3b4/1r6/1P6/P4rP1/1Q4RK w - - 1 31,a6d6 b4h4,1159,75,98,2065,endgame mate mateIn1 oneMove,https://lichess.org/xydn5kT4#61
YKrdn,r5k1/pb2qp1p/1pn2p1Q/2pB1P2/5P2/1P1P4/P1P4P/5R1K b - - 2 22,c6d4 f1g1 g8h8 h6g7,1306,74,100,275,mate mateIn2 middlegame short,https://lichess.org/2kZRQ6IJ/black#44
YKri9,4rrk1/5npp/pN1b2q1/2p2p2/P1P5/3P1QPP/1B2PPK1/R4R2 w - - 3 23,b6d5 f7g5 d5f4 d6f4,1973,84,83,30,advantage middlegame short,https://lichess.org/HXRmAQaP#45
YKrsO,r4n1k/pb1qQ1bp/3P2p1/p7/2P2R2/8/1P4PP/5R1K b - - 2 27,d7c6 f4f8 g7f8 f1f8 a8f8 e7f8,1144,80,97,795,long mate mateIn3 middlegame,https://lichess.org/uGuU2Roi/black#54
YKruk,r5k1/ppp2pP1/4q2p/2p3r1/8/P4Q2/6P1/3RR1K1 b - - 5 30,e6g6 f3b7 g5g2 b7g2,1656,75,80,96,advantage endgame short,https://lichess.org/ZA1Mh6a1/black#60
YKryA,r1r3k1/pbp2pb1/3pqBpp/Q1p5/4P3/2N3P1/PPP2PBP/R3R1K1 b - - 0 18,e6f6 e4e5 d6e5 g2b7,1541,74,91,204,crushing discoveredAttack middlegame short,https://lichess.org/w3NVoero/black#36
YKs0Y,1k5r/1ppr4/1p6/8/3p4/1P1Pq1PR/P1Q1P1B1/2R3K1 w - - 1 27,g1h2 h8h3 g2h3 e3f2 h2h1 d7h7 c2c7 h7c7,1690,76,83,70,crushing middlegame pin veryLong,https://lichess.org/x7hza8uw#53
YKs6P,2kr1bnr/ppp1qppp/8/1B1pP3/5B2/nPP1PN2/P4PPP/R2Q1RK1 w - - 1 12,d1c1 a3b5 a2a4 b5a3,1500,500,100,0,defensiveMove equality hangingPiece opening short,https://lichess.org/jXDkFoTL#23
YKsLz,r2q1rk1/3n2p1/1pp5/3N1npP/3P4/PQ1B1P2/1P3K2/2R4R b - - 0 27,f5d4 d5e7 g8h8 e7g6,1961,75,92,766,crushing doubleCheck kingsideAttack middlegame short,https://lichess.org/wsXg2Fuj/black#54
YKsZE,8/6pp/4R3/8/1p5k/7P/4R1K1/3q4 b - - 6 55,d1d5 e2e4 h4h5 e6e5 d5e5 e4e5,1687,78,84,53,crushing endgame fork long queenRookEndgame,https://lichess.org/51BmPQmy/black#110
YKsv6,6rk/5p1p/p4R2/1p1qnQ2/8/6P1/5P1P/5RK1 w - - 3 32,f6h6 e5f3 f5f3 d5f3,942,84,92,244,crushing endgame short,https://lichess.org/yACGKfG2#63
