PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XhXNJ,8/8/7p/p1pp4/6P1/Pk6/1P5P/2K5 b - - 0 41,c5c4 h2h4 d5d4 h4h5 d4d3 g4g5 d3d2 c1d2,2312,124,81,36,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/FLcINyyS/black#82
XhXnL,r1b2rk1/pp3ppp/4pb2/3p4/1qPN4/2N1P2P/4BPP1/R2QK2R w KQ - 0 14,d1b3 b4b3 d4b3 f6c3,1263,77,91,428,capturingDefender crushing middlegame short,https://lichess.org/9yBAd9m0#27
XhY4e,8/p2n1R2/2kpp3/4p1B1/1r2P3/R2P2pP/6P1/7K w - - 0 35,a3a7 b4b1 g5c1 b1c1 f7f1 c1f1,741,99,75,37,endgame long mate mateIn3,https://lichess.org/Rk9OrtoO#69
XhY7A,r2r2k1/ppq1bppp/2pn4/2B1pb2/6P1/1QP4P/PP2NPB1/R4RK1 b - - 0 18,f5e4 c5d6 d8d6 g2e4,1538,75,83,193,advantage capturingDefender middlegame short,https://lichess.org/kWmyylan/black#36
XhYHE,8/8/2p1k1p1/pp6/4NPP1/4K3/bP5P/8 b - - 0 32,e6d5 e4c3 d5d6 c3a2,1188,92,83,28,crushing endgame fork short,https://lichess.org/43yckFNF/black#64
XhYJb,8/7p/8/2Pk4/pR2p3/Pr4P1/1P4K1/8 w - - 3 43,c5c6 b3b4 a3b4 d5c6,1732,75,92,253,crushing endgame rookEndgame short,https://lichess.org/lcMnQcCd#85
XhYTo,2krq2r/ppp2pRp/1b2b3/3pN3/3P1B2/2P5/PP2Q1Pn/RN2K3 b - - 10 22,h8g8 g7g8,1501,112,78,16,advantage middlegame oneMove,https://lichess.org/tnnwk1zv/black#44
XhYqD,r7/pp2pkbp/2p3p1/8/2PPq3/2Q2P2/PP2n1PP/3R1R1K b - - 2 21,e2c3 f3e4 f7e8 b2c3,1727,82,64,56,advantage discoveredAttack endgame intermezzo short,https://lichess.org/5WTZ7j4w/black#42
XhYrQ,8/5R2/r3p3/3p4/2n1kPB1/p6P/1p6/1R4BK w - - 0 44,f7e7 a3a2 b1e1 e4d3,1917,74,92,943,advancedPawn crushing defensiveMove endgame short,https://lichess.org/sNAHSc9d#87
XhZwC,5r1k/1p4pp/pq6/2b5/P1QnRP2/1P5P/6P1/3R2K1 w - - 0 30,d1d4 f8d8 g1h2 c5d4,2037,76,91,304,advantage endgame intermezzo pin short,https://lichess.org/Q6vBGa0G#59
XhZwT,5r2/4p1bk/p2pB1p1/3P2Pp/2q4P/4Q3/1RP5/2K3R1 b - - 0 30,g7b2 c1b2 c4b4 b2c1,1706,96,75,22,advantage defensiveMove endgame short,https://lichess.org/F3ajSw56/black#60
XhZzD,r2qr1k1/p2b1pp1/2p2bp1/4N3/8/1P4B1/P3QPPP/R2R2K1 w - - 3 20,d1d7 d8d7 e5d7 e8e2 d7f6 g7f6,1686,74,71,91,advantage long middlegame,https://lichess.org/yM1MgNP9#39
Xha6v,5B2/p4p1k/2p1n1p1/2Pp1N2/3P2P1/P3Q3/2q4P/6K1 b - - 0 35,e6f8 e3h6 h7g8 f5e7,1043,83,100,183,endgame fork mate mateIn2 short,https://lichess.org/EdNJQ9tt/black#70
XhaG5,r1b1kbnr/pp3ppp/8/q2p4/3Q4/2P2P2/PP4PP/RN2KBNR b KQkq - 0 10,f8d6 d4g7 a5b6 g7h8,1889,90,76,46,advantage opening pin short trappedPiece,https://lichess.org/fDZgMwwV/black#20
XhaPt,r3k2r/pp2bppp/1qnp1n2/4p3/2NpPP2/P2B1Q1P/1PP3P1/R1B2RK1 b kq - 5 11,b6c5 b2b4 c6b4 a3b4,1616,76,87,252,crushing middlegame short,https://lichess.org/T1ILX8ia/black#22
XhaXq,8/7k/1p2pp2/p5P1/1P6/P3PPq1/6Qp/5K2 b - - 0 42,g3g2 f1g2 a5b4 a3b4 h2h1q g2h1,1400,429,100,3,endgame equality long,https://lichess.org/YSLXE7cs/black#84
Xhaoy,r4k2/1q2Np2/b1R5/1p1Q4/1P1P4/3Bn2P/5PP1/6K1 w - - 1 32,c6c8 a8c8 e7g6 f7g6,1807,75,92,289,advantage middlegame short,https://lichess.org/QkXxSU1f#63
Xhb2T,3r3r/2p1kpp1/2Qb4/3P3p/2P1q1P1/P6P/1P2BP2/R4RK1 w - - 0 24,a1e1 e4f4 g1g2 f4h2,1920,75,90,249,advantage middlegame short,https://lichess.org/Roo5AsnW#47
Xhb7k,3r2k1/1R3pp1/5b1p/2Qnp3/8/3qB3/P4PPP/1R4K1 w - - 0 29,c5a7 d5c3 h2h3 c3b1,2008,128,65,13,advantage middlegame short,https://lichess.org/mJe2YS3A#57
XhbNE,r1br4/pp2kppB/2p1pn2/4N3/1PPP4/8/P5PP/3R1RK1 b - - 0 15,f6h7 f1f7 e7d6 f7g7,1802,77,85,109,crushing middlegame short,https://lichess.org/8xuB1ugv/black#30
XhbXz,rnbq1rk1/pp1n1pbp/2ppp1p1/8/3PP3/2NBBP2/PPPQN1PP/R3K2R w KQ - 0 9,e3h6 d8h4 g2g3 h4h6 d2h6 g7h6,1350,110,87,34,advantage long middlegame,https://lichess.org/HeRaNmud#17
Xhc5H,3q3r/2p2ppk/2np1b1p/1p2pbn1/1P2P1PN/1BPPB2P/3Q1P1K/7R w - - 0 28,h4f5 g5f3 h2g3 f3d2,815,127,78,16,crushing fork middlegame short,https://lichess.org/f0s8fRvy#55
Xhc7j,1k1r3r/ppqn1ppp/1np1p1b1/4P3/3P4/BQ3P1P/PP2BKP1/R6R b - - 0 21,b6d5 a3d6 c7d6 e5d6,1568,76,78,93,advantage middlegame pin short,https://lichess.org/ZdjxddN6/black#42
Xhct1,3k4/ppp4p/5N2/8/4P3/2bn4/PPq1BKPP/R1B2R2 w - - 3 25,f2g1 c3d4 g1h1 c2e2,1966,74,91,230,advantage middlegame short,https://lichess.org/jt13GrCo#49
XhcuB,r3r3/1pq2pkp/2b3p1/2p5/8/P1n1PB1P/P1QN1PP1/R4RK1 b - - 1 22,c6f3 c2c3 c7e5 c3e5,1456,75,89,289,advantage hangingPiece middlegame short,https://lichess.org/dOMaPkVJ/black#44
XhdDX,r3k1nr/pp3ppp/2npb1q1/2b3B1/4P3/2N2N1P/PP1Q1PP1/R3KB1R b KQkq - 6 11,g8e7 f3h4 g6g5 d2g5,1808,74,96,2213,crushing middlegame short,https://lichess.org/llWFaORX/black#22
XhdNd,4rr1k/p1p3p1/2p2q1p/2b5/4Q3/3PB3/PPP2PPP/R4RK1 w - - 3 17,e4g4 e8e3 d3d4 c5d4 g4d4 f6d4,1904,75,96,1604,advantage long middlegame,https://lichess.org/bhLL5cPl#33
Xhdeg,r7/pp1k4/2np2pp/2b1p3/4PpPq/3P3P/PPPQBP2/2KR3R w - - 0 17,f2f3 c5e3 c1b1 e3d2,1250,77,96,711,advantage middlegame pin short,https://lichess.org/ujf6wbZd#33
Xhdgi,rqb2rk1/3nbpp1/2pp1n1p/pN2p3/P1QPP3/1B3NBP/1PP2PP1/2KR3R w - - 1 18,b5c3 c8a6 c4c6 f8c8,1856,86,84,51,advantage clearance master middlegame short,https://lichess.org/EdbW6lsr#35
XhdhK,6k1/5pp1/7p/8/p3P3/5P1P/P3RQPK/2qr4 w - - 0 38,e2c2 d1h1 h2g3 c1g5,1398,77,97,2604,endgame mate mateIn2 short,https://lichess.org/8F5yY2i6#75
XhdoC,3r1rk1/1p3pp1/p1p1pn1p/2P3q1/1P1P2N1/P5Q1/5PPP/3R1RK1 w - - 7 21,h2h4 g5g4 g3g4 f6g4,1424,74,97,1041,crushing middlegame short,https://lichess.org/V4UPU6s5#41
Xhdva,r3k1nr/1b3ppp/p3p3/1p2q3/3p1PQ1/1B1P4/PP2N1PP/R3K2R b KQkq - 0 18,e5e3 g4g7 g8f6 g7f6,2355,79,90,117,advantage middlegame short,https://lichess.org/2hm0mai1/black#36
XheBh,3r2k1/5pp1/3r3p/4pNb1/2p1Pq2/2P2P2/1PQ3PP/3R3K w - - 0 32,d1d6 d8d6 f5d6 f4e3,2293,90,85,28,advantage endgame short,https://lichess.org/eSYOoQAc#63
XheGf,r7/1p1q1p1k/1Pp1pBpp/2PpP3/3PnQ2/4PR2/r5PP/2R3K1 b - - 3 30,a2a1 f4h6 h7h6 f3h3,1411,76,96,1230,attraction master mate mateIn2 middlegame sacrifice short,https://lichess.org/xukFseNt/black#60
XheOJ,6k1/1p3pp1/1p5p/2r5/4P3/1P6/PP4PP/3R3K w - - 0 25,d1d2 c5c1 d2d1 c1d1,996,176,82,7,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/YgqW8kOn#49
Xhepx,6k1/5ppp/1p3P2/8/2B2B2/8/P4PKP/4r3 w - - 0 27,f6g7 e1e4 c4f7 g8f7,1449,78,85,166,advantage endgame fork short,https://lichess.org/rk0frfFl#53
Xhexd,1r2k1r1/5p1p/Rq4n1/2p1p3/1P2b3/6P1/2N1B2P/3QK1R1 b - - 1 27,e4c2 a6b6 c2d1 b6b8,1612,76,95,1875,crushing middlegame short,https://lichess.org/Dl55RFr1/black#54
XhfPo,rn2r3/pp1b1pk1/3Q2p1/2pP3p/4P1q1/2N5/PPP5/1K2R2R b - - 0 26,a7a6 e1g1,1498,180,29,6,advantage middlegame oneMove,https://lichess.org/vjyDQkCU/black#52
XhfVf,3r2k1/pb3pp1/4pq1p/4R3/5r2/2P1N1Q1/PP3PPP/R5K1 w - - 4 22,e3g4 f4g4 g3g4 f6e5,1391,79,83,76,capturingDefender crushing deflection middlegame short,https://lichess.org/VggTkOwA#43
XhfXA,8/1p6/p2p4/3PbKB1/1Pk3P1/8/8/8 b - - 0 40,c4d5 g5f6 e5g3 g4g5 g3f4 f5f4,2363,77,93,581,bishopEndgame crushing endgame long quietMove,https://lichess.org/Uurabfko/black#80
XhfhY,r1b2rk1/1p3ppp/p1n1pn2/3pq3/3N4/P1Q1BP2/1PP1B1PP/2KR3R b - - 1 13,c8d7 d4c6 e5c3 c6e7,1760,74,94,1881,advantage middlegame sacrifice short,https://lichess.org/FIzT8ijg/black#26
Xhfr5,2kr1b1r/ppp3pp/5p2/3q4/3N4/1PBn3P/P2PQPP1/R4RK1 b - - 0 15,d3f4 e2g4 d8d7 g4f4,1345,98,35,20,advantage fork middlegame short,https://lichess.org/jd2TekWJ/black#30
Xhfx7,6k1/pp2Q1bp/5pp1/4p3/3r4/1b3qP1/1P5P/2R1R1K1 b - - 1 28,b3d5 c1c8 g7f8 e7f8,1210,74,98,655,mate mateIn2 middlegame short,https://lichess.org/LlcheY8O/black#56
Xhg48,2b2r1k/2p2Bpp/pb1pP3/1p4q1/4Q3/8/PP3RPP/RNn4K b - - 0 18,b6f2 e6e7 f8e8 f7e8,1507,99,-47,27,advancedPawn crushing middlegame short,https://lichess.org/5gZubaBq/black#36
Xhg5W,r1b1kb1r/p4ppp/4p3/1N1pP3/2p5/6P1/PP2PP1P/R1BR2K1 b kq - 0 12,a7a6 b5c7 e8d7 c7a8,1047,156,17,10,crushing fork middlegame short,https://lichess.org/kMBGiNf8/black#24
XhgH9,3rr2k/pp4p1/3qB2p/3p4/4n3/1P4P1/P3RP1P/3QR1K1 w - - 1 29,d1d5 e4c3 d5c4 c3e2,2125,82,91,138,advantage fork middlegame short,https://lichess.org/hhioRQ4n#57
XhgQj,r2r2k1/p4ppp/5b2/1pP5/4R3/2P5/PP1B1PPP/4R1K1 b - - 0 21,d8d2 e4e8 a8e8 e1e8,663,119,95,225,backRankMate endgame mate mateIn2 short,https://lichess.org/3qgZfz74/black#42
XhgXt,1B4k1/6p1/5n2/R7/7P/3r4/6PK/8 w - - 5 46,h4h5 f6g4 h2g1 d3d1,1040,76,100,139,endgame mate mateIn2 short,https://lichess.org/HU5LSAwi#91
XhgcJ,r1b1k1r1/ppp2pbp/8/4pqQ1/2B5/4B3/PPP2PPP/R4RK1 w q - 2 15,g5h4 g7f6 c4f7 e8f7,1324,75,95,92,advantage middlegame short,https://lichess.org/FTdQt60g#29
XhgtW,r2q1rk1/bpp3p1/p2pb2p/2P5/1P1QPp2/P4B2/1B3PPP/2R2RK1 b - - 0 18,d6c5 d4g7,1318,78,82,173,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WVPkh6zX/black#36
XhhBh,b5k1/3N1pp1/pBn2q1p/1p2p3/8/2P3P1/PP3P1P/3Q3K b - - 4 25,f6f2 b6f2 c6d4 h1g1,1396,76,83,102,crushing endgame hangingPiece short,https://lichess.org/4M08tde4/black#50
XhhCr,8/5pp1/1pQ1pk1p/1P6/2P5/3q2PP/5PK1/8 b - - 3 32,d3d4 c4c5 b6c5 b5b6,1991,75,84,66,crushing endgame queenEndgame short,https://lichess.org/qw1jeniv/black#64
XhhDu,2r3k1/5p2/p5p1/3p3p/3b1Pq1/1P2R3/PB3Q2/4K3 w - - 0 34,b2d4 c8c1 e1d2 g4d1,1068,94,36,59,endgame mate mateIn2 short,https://lichess.org/5g7imS7U#67
XhhtA,r3r1k1/2q3p1/p2b3p/1p1p1b2/1P1P1p2/PNP2Q1P/3B1PP1/R1R3K1 w - - 2 23,f3d5 f5e6 d5a8 e8a8,1313,134,75,8,advantage defensiveMove middlegame short,https://lichess.org/nWoLvYvo#45
Xhi3t,r2q1r2/4pkbQ/p1bp2p1/1p6/4P1P1/1nN1BP2/PPP5/R3K2R w KQ - 1 18,a2b3 f8h8 h7h8 g7h8,1342,76,90,270,advantage middlegame short trappedPiece,https://lichess.org/4hIRZgeB#35
Xhi4H,6k1/ppr2pp1/4bn1p/8/1pP5/4P2P/P4PP1/1B1R2K1 b - - 0 24,c7c4 d1d8 f6e8 d8e8,600,103,88,191,endgame mate mateIn2 short,https://lichess.org/lBzGLwbm/black#48
XhiCt,4r2k/ppQ3pp/8/5p2/1P6/3NqP2/P5PP/2R4K w - - 1 30,c7d7 e3c1 d3c1 e8e1,1339,75,96,1895,backRankMate clearance endgame mate mateIn2 sacrifice short,https://lichess.org/qW8ehlcg#59
XhiSY,6rk/6r1/p7/P1pPQ1q1/2P2p1p/5P1P/3R2P1/1B5K w - - 1 43,e5d6 g7e7 b1e4 e7e4 f3e4 f4f3 d6h2 g5d2 h2e5 g8g7 e5h5 h8g8,2557,83,92,498,crushing defensiveMove endgame quietMove sacrifice veryLong,https://lichess.org/XxI9m6UY#85
XhiYd,6k1/3P1pb1/4p1p1/1p4Pp/1Pn1K2P/2r5/3r4/3R1Q2 b - - 2 43,c4e3 d7d8q d2d8 d1d8,1606,75,88,142,advancedPawn crushing endgame promotion short xRayAttack,https://lichess.org/YlHOzWxu/black#86
XhibP,b2r4/6kp/p7/1p6/1P6/4qP1P/1Q1p2P1/3R3K b - - 1 34,g7h6 b2f6 h6h5 g2g4,1700,75,93,569,endgame fork mate mateIn2 short,https://lichess.org/S2Zrckl4/black#68
XhibW,r3k1nr/pp1nppbp/3p2p1/q3P3/1P1Q4/2N2N2/P1P2PPP/R1B1K2R b KQkq - 0 9,g7e5 b4a5 e5d4 f3d4,1822,75,88,142,advantage opening short,https://lichess.org/4B59nQaE/black#18
Xhiic,rnbqk2r/p1p2pbp/1p3np1/3pN3/3P4/2NBP3/PP3PPP/R1BQK2R b KQkq - 1 8,b8d7 e5c6 c8b7 c6d8,1781,74,90,200,crushing opening short trappedPiece,https://lichess.org/sbhXmK45/black#16
Xhiiq,r3r3/p4Qp1/2k1p3/3p3p/3P3P/3BPP2/2P2P2/6K1 w - - 1 28,f7g7 e8g8 g7g5 g8g5,964,120,63,28,advantage endgame pin short,https://lichess.org/xByoqaK0#55
XhikY,8/3n1ppk/1nN1p1p1/3p2q1/1P6/Q2P2P1/P4PBP/6K1 w - - 1 27,a3b3 g5c1 g2f1 c1c6,1037,77,100,216,advantage endgame fork short,https://lichess.org/cbJ9yUxU#53
Xhikf,r4rk1/p4ppp/2Nnp3/4Q3/8/4P1P1/PBq2P1P/5RK1 b - - 1 22,c2c6 e5g7,1009,84,80,85,mate mateIn1 middlegame oneMove,https://lichess.org/3oep4C46/black#44
XhimT,b4rk1/5ppp/8/4n3/1p1pP3/1Q1P2q1/1PNBB3/5R1K w - - 2 25,d2f4 a8e4 d3e4 g3b3,2011,75,94,1804,crushing middlegame short,https://lichess.org/wHHs8Yn3#49
Xhir9,7k/b1q4p/p7/1p1Q1p1p/4n1n1/P1P1P2R/1P4P1/R1B3K1 w - - 0 52,h3h5 g4e3 c1e3 a7e3 g1f1 c7f4,2423,85,75,55,advantage long middlegame,https://lichess.org/PjIgI22P#103
Xhj6L,8/5r1p/6p1/4Q1Pk/p2P4/P3P3/4qP1P/5RK1 w - - 1 38,d4d5 f7f5 e5g3 f5g5,1970,74,93,2226,crushing endgame pin short,https://lichess.org/J7Kh9Jcc#75
Xhj7W,3rr1k1/ppn2ppp/8/8/1P2p3/q2P3P/2P2PPN/2RQR1K1 w - - 0 20,e1e4 e8e4 d3e4 d8d1,1147,77,95,276,crushing kingsideAttack middlegame short,https://lichess.org/fVS3E0Ur#39
Xhj7w,r3kb1r/ppp2pp1/3p2qp/4p3/1PB1P1b1/5NPn/PBPQ1PKP/RN2R3 w kq - 5 17,e1d1 g4f3 g2f3 h3g5 f3g2 g6e4,2079,91,81,39,advantage attraction deflection long middlegame,https://lichess.org/iZcPEczP#33
XhjFC,1n2r2r/1k6/1pq1n3/7p/N2p4/8/2P1QBPP/RR4K1 b - - 1 36,e6f4 b1b6 c6b6 e2f3,2051,75,86,66,crushing fork middlegame sacrifice short,https://lichess.org/jYGbC0ZZ/black#72
XhjHs,3r2k1/p2q1p1p/2p3p1/2p5/2P5/1PQ4P/P5P1/4R1K1 b - - 0 22,d7d2 e1e8 d8e8 c3d2,1237,78,84,90,advantage deflection endgame short,https://lichess.org/aprnBZVC/black#44
XhjQV,2rrk3/p7/2p1pQ1p/1p1qP2P/3P4/8/PPP5/1K4R1 b - - 0 28,c6c5 f6g7 d5d4 g7g8 e8d7 g1g7 d7c6 g8e6 d8d6 e6c8,2241,90,75,54,advantage deflection endgame exposedKing veryLong,https://lichess.org/jMbQ5Kot/black#56
XhjjU,8/prp1r2k/6pp/5p2/4n3/3BR3/PP3PPP/1R3K2 w - - 0 22,f2f3 e4d2 f1e2 e7e3,1843,76,81,91,advantage discoveredAttack endgame fork short,https://lichess.org/GWZfZdbm#43
Xhjrh,r4rk1/pp2bp1p/6pP/q2p4/2NPnBP1/4Q3/nPP2P2/1K1R1B1R b - - 0 17,d5c4 e3e4 a2c3 b2c3 a5b5 b1c1,1449,134,11,17,advantage defensiveMove hangingPiece long middlegame,https://lichess.org/6cR6g9XP/black#34
Xhjuk,1r3rk1/5pp1/p1Qq3p/3P4/8/6PP/P4PB1/4R1K1 b - - 4 32,f8d8 e1e8 d8e8 c6d6,1280,76,97,2229,advantage deflection endgame short,https://lichess.org/aMHoiQVN/black#64
XhjxF,R7/5pk1/1b4pp/5b2/8/3N3P/5PPK/8 w - - 10 48,a8a6 b6c7 g2g3 f5d3,1164,79,97,624,advantage endgame short,https://lichess.org/blF7IoTa#95
Xhk0C,4r2k/2p3pp/2P3b1/8/1Q6/PB3PPq/4p2P/2R3K1 w - - 0 33,c1e1 g6d3 e1e2 d3e2,2026,94,68,35,crushing endgame quietMove short,https://lichess.org/7DQDCd4c#65
XhkMD,5rk1/8/6p1/6P1/3P2N1/2P1K2p/8/8 b - - 1 61,f8f5 g4h6 g8g7 h6f5,959,77,100,342,crushing endgame fork short,https://lichess.org/wlLMSgBo/black#122
XhkOa,6k1/pp3pp1/5b1p/1B1p4/1P2qP2/P3P3/2rQ2PP/3R2K1 w - - 3 27,b5d3 c2d2 d3e4 d2d1,1076,76,100,432,crushing endgame short,https://lichess.org/X45gc62f#53
XhkQr,r2qkb1r/pbpp1ppp/1p3n2/n2P4/8/1P4P1/P2BPPBP/RN1QK1NR b KQkq - 0 8,b7d5 g2d5 f6d5 d2a5,1702,82,82,29,advantage opening short,https://lichess.org/zkZx5d7s/black#16
XhkaR,r2qkb1r/pp1b1p1p/n4p2/1N1Np3/Q1Pp4/8/PP2PPPP/R3KB1R w KQkq - 2 11,a4a6 f8b4 d5b4 b7a6,2124,73,93,1834,crushing intermezzo opening short,https://lichess.org/6gXeFAsp#21
Xhl4F,6k1/1bbQ1pp1/p3p2p/8/1p2N3/2p2P2/P1B3Pq/5K2 b - - 1 29,c7b6 d7e8 g8h7 e4f6,1713,75,93,1190,doubleCheck endgame mate mateIn2 short,https://lichess.org/EnwBJwXC/black#58
XhlAC,1k1r4/pp2q3/2p2p1p/2Prp2P/3P2P1/2QR4/PP6/1K1R4 w - - 0 28,d4e5 e7h7 b1c2 f6e5,2365,91,89,249,crushing endgame intermezzo short,https://lichess.org/HOkrenFr#55
XhlBU,2rR4/2q2p1k/5Ppp/4P3/8/1Q4PK/7P/2b5 b - - 0 45,c7d8 b3f7 h7h8 f7g7,1066,81,100,63,endgame mate mateIn2 short,https://lichess.org/RnZM6n5N/black#90
XhlOo,1r3rk1/qp2RNpp/p7/2bQp3/8/4P2P/PPP1B1P1/R3K3 b - - 0 26,c5e7 f7h6 g8h8 d5g8 f8g8 h6f7,1646,268,43,4,doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/ztdR0CVK/black#52
Xhlwy,2br2k1/5p2/p4n1p/1pR2P1P/2p1P1p1/P1N1K3/1P1rB3/6R1 w - - 1 28,e2g4 d8d3 e3f4 d2f2,1662,81,73,34,crushing middlegame short,https://lichess.org/bpp9AmiP#55
Xhlxr,8/2b2pkp/6p1/3p4/Bq1P4/rP2Q1P1/5P1P/2R3K1 b - - 9 33,b4a4 b3a4 a3e3 f2e3,1857,96,76,29,crushing endgame short,https://lichess.org/T2uwYz4m/black#66
XhmH2,2r2rk1/5ppp/4p3/qp1p1b2/3Pn3/PQ1BP1P1/1PRN1PP1/4K2R w K - 5 18,e1g1 e4d2 c2d2 a5d2,1156,77,93,174,crushing fork middlegame short,https://lichess.org/OaBJO9au#35
XhmHb,3rr1k1/pp3pp1/7p/8/1qPPR3/5Q2/PP3PPP/R5K1 w - - 0 24,a1e1 b4e1 e4e1 e8e1,1280,77,84,137,backRankMate endgame mate mateIn2 short xRayAttack,https://lichess.org/d0WNWZSG#47
XhmS1,r1bq1b1r/pp2p2k/3p3p/4n1B1/3pN3/6Q1/PPP2PPP/RN3RK1 b - - 0 13,h6g5 e4g5 h7h6 f2f4,2203,102,77,22,advantage opening short,https://lichess.org/zI1BvxBG/black#26
Xhmmj,r5k1/1b2qppp/ppp1r3/4p3/2P1Pn2/2NP1N1P/1P1Q1PP1/R3R1K1 w - - 0 17,f3e5 e7g5 d2f4 g5f4,1800,419,-100,2,advantage middlegame short,https://lichess.org/5GdHLOvC#33
Xhn2o,rn2k3/ppp3Q1/3p4/3Ppb2/3q1P2/6P1/P1PN3P/3RK1NR w K - 4 26,g1f3 d4e3 e1f1 f5h3,1693,74,93,369,mate mateIn2 middlegame short,https://lichess.org/gpD1bs85#51
XhnjB,3r2k1/2p2ppp/5b2/1Q6/1P4q1/4B3/5P1P/5R1K b - - 2 23,d8d1 b5e8,1283,82,50,112,endgame mate mateIn1 oneMove,https://lichess.org/WqXqK7O4/black#46
XhnjO,R7/1rk3pp/1p1bpp2/1P2p3/2r5/2B5/3P1PPP/4R1K1 b - - 0 30,d6b4 a8a4 c4c3 d2c3,2285,75,93,457,advantage endgame short,https://lichess.org/BAb7g5Dh/black#60
Xhns9,2kr2nr/ppNb4/1b3p2/6p1/3q3p/3B3P/P1P1RPPB/R2Q2K1 w - - 3 19,e2e4 d4f2 g1h1 d7c6,1631,111,87,13,crushing middlegame short,https://lichess.org/NZnbLN3H#37
XhnsG,5r1r/1kp4q/1p2p1p1/p1nn2B1/4Q2N/2P3P1/P1P2P1P/R4RK1 w - - 5 21,e4g6 h7d7 c3c4 f8g8 c4d5 g8g6,1944,171,-100,12,advantage long middlegame quietMove trappedPiece,https://lichess.org/jnXO0I6H#41
XhnsY,r3k2r/1bp1bp2/p3p2p/Pp2P3/1PpP1PPp/2P1qBB1/7P/R2Q1RK1 w kq - 2 20,g3f2 e3f3 d1f3 b7f3,1731,108,45,16,advantage middlegame short,https://lichess.org/ff2tQvsA#39
XhnwT,2rq1rk1/1p3ppp/2npbb2/p2Np3/4P2P/2P1N3/PP3PP1/R2QKB1R b KQ - 1 14,f6h4 d1h5,1740,75,91,359,advantage oneMove opening,https://lichess.org/HWwQMxIN/black#28
Xho76,3r1rk1/pp2qp2/2npb1pQ/2p5/2P5/5N2/P3BPPP/2R2RK1 b - - 0 20,c6e5 f3g5 f7f6 g5e6 e7e6 f2f4,1887,90,82,34,advantage long middlegame,https://lichess.org/ThWIQ6ST/black#40
Xho7N,6r1/7k/p2R4/2p4p/6bq/1P2R1P1/P4P2/2B3K1 b - - 0 37,h4h3 c1b2 g8g7 b2g7 g4f3 e3f3,1947,122,5,18,crushing endgame long quietMove,https://lichess.org/JC5LFrXB/black#74
XhoHw,8/2Q1kpp1/1p6/8/3p4/P3q1P1/1P4KP/8 b - - 3 43,e7f8 c7d8 e3e8 d8e8,2140,84,91,167,crushing endgame queenEndgame short,https://lichess.org/4yBber6v/black#86
XhoKU,8/2p2p2/3kp2p/1p2Nr2/7R/1PPKR1PP/5r2/8 w - - 2 41,e5g4 f5d5 d3e4 f7f5,1406,77,85,211,endgame mate mateIn2 short,https://lichess.org/xXq74XBq#81
Xhoak,r3kb1r/pp2pppp/2p2n2/8/4q3/4QbP1/PPPP1PBP/R1B1K2R w KQkq - 0 12,e3e4 f3e4 g2e4 f6e4,1267,76,97,1374,advantage middlegame short,https://lichess.org/q7tT7UFy#23
Xhp3l,8/p1r5/7p/3kp1p1/3p2P1/1Pn2P1P/P1R5/2R1K3 w - - 6 45,c2c3 c7c3 c1c3 d4c3,1535,76,60,205,crushing endgame rookEndgame short,https://lichess.org/qswF7Kd4#89
Xhp5d,r6k/ppp2Qpp/2n1P3/2b3q1/8/6P1/PPP4P/3R1R1K b - - 0 20,a8f8 f7f8 c5f8 f1f8,898,127,67,16,backRankMate mate mateIn2 middlegame short,https://lichess.org/hbIaPCGQ/black#40
XhpNS,1Q5k/5p2/8/3PpP2/1p2P2q/5P2/6rp/4R2K b - - 1 37,g2g8 b8e5 h8h7 e5h2,1542,76,92,367,crushing endgame pin short,https://lichess.org/SWAS3Vso/black#74
Xhpzp,r2q1rk1/ppp2ppp/3b4/5b2/4R3/5N2/PPP2PPP/R1BQ2K1 w - - 1 13,e4h4 d6h2 g1h2 d8d1,1287,78,73,184,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/vvw6h49x#25
Xhq1g,r2r2k1/pp4p1/2qBbp1p/8/2N4Q/P2B4/5PPP/3R2K1 w - - 0 28,h4e4 c6e4 d3e4 e6c4,1854,75,90,309,advantage capturingDefender middlegame short,https://lichess.org/Pav0vMnv#55
XhqXr,r4rk1/3n2b1/6Q1/pp1qp1N1/8/2P3B1/PP3PP1/2K4R b - - 0 24,f8f6 h1h8 g8h8 g6h7,1832,75,92,426,attraction mate mateIn2 middlegame pin sacrifice short,https://lichess.org/TX8Tzqj2/black#48
XhqbM,N1b2bnr/pp1k1ppp/2n5/6B1/3p4/5N2/Pq2PPPP/R2QKB1R w KQ - 0 10,f3d4 f8b4 g5d2 b4d2 d1d2 b2a1,2074,75,92,1118,crushing long opening,https://lichess.org/mfG8rtug#19
XhqiZ,5b1r/Rk1r1ppp/8/3n4/8/4B2P/1P3PP1/5RK1 b - - 2 23,b7c6 f1c1 c6d6 e3c5 d6e6 c1e1,1748,77,52,80,crushing exposedKing long middlegame,https://lichess.org/E0927DHZ/black#46
